time [s/256],breathing_rate [rpm](/api/datatype/33/),minute_ventilation [mL/min](/api/datatype/36/),sleep_position [NA](/api/datatype/270/),activity [g](/api/datatype/49/),heart_rate [bpm](/api/datatype/19/),cadence [spm](/api/datatype/53/)
378574808365,16,15232.16,,0.0234375,86,0
378574808621,16,15232.16,,0.0546875,85,0
378574808877,16,14342.4,,0.02734375,81,0
378574809133,16,14342.4,,0.03515625,80,0
378574809389,16,14342.4,,0.01953125,80,0
378574809645,16,14342.4,,0.015625,80,0
378574809901,16,14342.4,,0.015625,80,0
378574810157,16,14036.959999999999,,0.01953125,83,0
378574810413,16,14036.959999999999,,0.0,83,0
378574810669,16,14036.959999999999,,0.015625,83,0
378574810925,16,14036.959999999999,,0.015625,84,0
378574811181,16,14036.959999999999,,0.01953125,85,0
378574811437,15,11686.4,,0.09375,86,0
378574811693,15,11686.4,,0.01953125,88,0
378574811949,14,11686.4,,0.0,89,0
378574812205,14,11686.4,,0.01953125,89,0
378574812461,14,10836.48,,0.01953125,88,0
378574812717,14,10836.48,,0.06640625,88,0
378574812973,14,10836.48,,0.0625,88,0
378574813229,14,10836.48,,0.01953125,89,0
378574813485,14,10836.48,,0.015625,90,0
378574813741,14,10836.48,,0.015625,89,0
378574813997,14,10836.48,,0.03125,88,0
378574814253,14,10836.48,,0.0859375,87,0
378574814509,14,9747.5200000000004,,0.05859375,86,0
378574814765,13,9747.5200000000004,,0.08984375,86,0
378574815021,12,9747.5200000000004,,0.078125,86,0
378574815277,12,9747.5200000000004,,0.0625,87,0
378574815533,12,9747.5200000000004,,0.07421875,88,0
378574815789,12,9747.5200000000004,,0.1015625,89,0
378574816045,12,9747.5200000000004,,0.02734375,88,0
378574816301,12,9747.5200000000004,,0.03515625,87,0
378574816557,12,9747.5200000000004,,0.03125,86,0
378574816813,12,9787.3599999999988,,0.02734375,87,0
378574817069,12,9787.3599999999988,,0.07421875,90,0
378574817325,12,9787.3599999999988,,0.08203125,92,0
378574817581,12,9787.3599999999988,,0.01953125,94,0
378574817837,12,10345.119999999999,,0.015625,94,0
378574818093,12,10345.119999999999,,0.015625,94,0
378574818349,12,10345.119999999999,,0.015625,94,0
378574818605,12,10345.119999999999,,0.015625,94,0
378574818861,12,9787.3599999999988,,0.015625,94,0
378574819117,12,9787.3599999999988,,0.015625,94,0
378574819373,12,9787.3599999999988,,0.015625,94,0
378574819629,12,9787.3599999999988,,0.015625,90,0
378574819885,12,9787.3599999999988,,0.015625,89,0
378574820141,12,10730.24,,0.01953125,89,0
378574820397,12,10730.24,,0.015625,88,0
378574820653,12,10730.24,,0.015625,87,0
378574820909,12,10730.24,,0.015625,86,0
378574821165,12,10730.24,,0.015625,85,0
378574821421,12,10836.48,,0.015625,83,0
378574821677,12,10836.48,,0.015625,80,0
378574821933,12,10836.48,,0.015625,76,0
378574822189,12,10836.48,,0.015625,76,0
378574822445,12,10730.24,,0.0,76,0
378574822701,13,10730.24,,0.015625,76,0
378574822957,13,10730.24,,0.015625,77,0
378574823213,14,10730.24,,0.015625,77,0
378574823469,14,10730.24,,0.015625,79,0
378574823725,14,10610.719999999999,,0.015625,79,0
378574823981,13,10610.719999999999,,0.015625,79,0
378574824237,13,10610.719999999999,,0.015625,79,0
378574824493,13,10610.719999999999,,0.015625,78,0
378574824749,14,10770.08,,0.03125,79,0
378574825005,14,10770.08,,0.05078125,80,0
378574825261,14,10770.08,,0.1875,81,0
378574825517,14,10770.08,,0.09375,83,0
378574825773,14,10770.08,,0.05859375,85,0
378574826029,14,10159.199999999999,,0.03515625,87,0
378574826285,13,10159.199999999999,,0.04296875,88,0
378574826541,13,10159.199999999999,,0.015625,88,0
378574826797,13,10159.199999999999,,0.015625,88,0
378574827053,13,10956.0,,0.03125,88,0
378574827309,13,10956.0,,0.01953125,89,0
378574827565,13,10956.0,,0.0234375,90,0
378574827821,13,10956.0,,0.0234375,90,0
378574828077,13,10809.92,,0.03125,91,0
378574828333,13,10809.92,,0.01953125,91,0
378574828589,13,10809.92,,0.015625,89,0
378574828845,14,13160.48,,0.015625,87,0
378574829101,14,13160.48,,0.015625,86,0
378574829357,15,13160.48,,0.015625,84,0
378574829613,15,13160.48,,0.015625,84,0
378574829869,15,13160.48,,0.01953125,85,0
378574830125,15,12469.92,,0.015625,86,0
378574830381,14,12469.92,,0.0,86,0
378574830637,14,12469.92,,0.015625,86,0
378574830893,14,12270.719999999999,,0.0,85,0
378574831149,14,12270.719999999999,,0.015625,83,0
378574831405,14,12270.719999999999,,0.015625,82,0
378574831661,15,12828.48,,0.015625,81,0
378574831917,15,12828.48,,0.0,81,0
378574832173,15,12828.48,,0.015625,80,0
378574832429,15,12828.48,,0.015625,81,0
378574832685,15,13372.959999999999,,0.0390625,82,0
378574832941,16,13372.959999999999,,0.015625,82,0
378574833197,16,13372.959999999999,,0.10546875,82,0
378574833453,16,13372.959999999999,,0.12109375,82,0
378574833709,16,13372.959999999999,,0.015625,81,0
378574833965,16,12270.719999999999,,0.0,80,0
378574834221,16,12270.719999999999,,0.015625,79,0
378574834477,15,12270.719999999999,,0.02734375,79,0
378574834733,15,11646.559999999999,,0.04296875,79,0
378574834989,16,11646.559999999999,,0.08984375,79,0
378574835245,16,11646.559999999999,,0.0546875,82,0
378574835501,16,8605.4399999999987,,0.125,83,0
378574835757,17,8871.0399999999991,,0.1015625,84,0
378574836013,18,8871.0399999999991,,0.09375,83,0
378574836269,19,10438.08,,0.0390625,83,0
378574836525,20,10438.08,,0.03515625,82,0
378574836781,20,12058.24,,0.046875,82,0
378574837037,21,12058.24,,0.05859375,82,0
378574837293,21,12058.24,,0.0859375,83,0
378574837549,21,12058.24,,0.13671875,87,0
378574837805,21,10597.439999999999,,0.03125,90,0
378574838061,21,10597.439999999999,,0.0234375,92,0
378574838317,22,13492.48,,0.046875,94,0
378574838573,23,13492.48,,0.06640625,94,0
378574838829,24,13492.48,,0.08203125,94,0
378574839085,25,16002.4,,0.03125,94,0
378574839341,25,16002.4,,0.015625,94,0
378574839597,25,16002.4,,0.015625,94,0
378574839853,25,16002.4,,0.015625,94,0
378574840109,24,16175.039999999999,,0.01953125,95,0
378574840365,23,16175.039999999999,,0.04296875,95,0
378574840621,23,16175.039999999999,,0.01953125,96,0
378574840877,22,15006.4,,0.046875,96,0
378574841133,21,15006.4,,0.0390625,97,0
378574841389,21,15006.4,,0.09765625,98,0
378574841645,20,16892.16,,0.1015625,99,0
378574841901,20,16892.16,,0.046875,95,0
378574842157,20,16892.16,,0.01953125,93,0
378574842413,21,16892.16,,0.05078125,90,0
378574842669,20,16533.599999999999,,0.0703125,89,0
378574842925,19,16533.599999999999,,0.03125,89,0
378574843181,18,16533.599999999999,,0.01953125,89,0
378574843437,18,16533.599999999999,,0.01953125,88,0
378574843693,18,16533.599999999999,,0.0234375,87,0
378574843949,18,16533.599999999999,,0.015625,86,0
378574844205,18,16533.599999999999,,0.0,84,0
378574844461,18,16533.599999999999,,0.015625,83,0
378574844717,18,16533.599999999999,,0.01953125,82,0
378574844973,18,16533.599999999999,,0.08203125,83,0
378574845229,18,16533.599999999999,,0.1875,84,0
378574845485,18,16533.599999999999,,0.078125,85,0
378574845741,17,16533.599999999999,,0.05078125,84,0
378574845997,14,16533.599999999999,,0.015625,85,0
378574846253,12,16533.599999999999,,0.0703125,82,0
378574846509,11,16533.599999999999,,0.01953125,81,0
378574846765,10,16533.599999999999,,0.01953125,81,0
378574847021,11,12576.16,,0.015625,81,0
378574847277,11,12576.16,,0.015625,82,0
378574847533,11,12576.16,,0.015625,82,0
378574847789,11,12576.16,,0.078125,83,0
378574848045,11,12576.16,,0.0859375,83,0
378574848301,11,12576.16,,0.015625,81,0
378574848557,11,12576.16,,0.015625,81,0
378574848813,11,12576.16,,0.015625,82,0
378574849069,11,12576.16,,0.015625,83,0
378574849325,11,12576.16,,0.015625,84,0
378574849581,11,12576.16,,0.0234375,86,0
378574849837,11,12576.16,,0.078125,87,0
378574850093,11,12576.16,,0.046875,87,0
378574850349,11,12576.16,,0.015625,86,0
378574850605,11,12576.16,,0.015625,87,0
378574850861,11,11327.84,,0.015625,87,0
378574851117,10,11327.84,,0.05078125,89,0
378574851373,9,11327.84,,0.109375,90,0
378574851629,8,11327.84,,0.0390625,92,0
378574851885,8,11327.84,,0.0859375,94,0
378574852141,8,11327.84,,0.109375,94,0
378574852397,9,11327.84,,0.3046875,95,0
378574852653,9,11327.84,,0.23828125,95,0
378574852909,9,11327.84,,0.03515625,95,0
378574853165,8,9867.0399999999991,,0.02734375,94,0
378574853421,8,9867.0399999999991,,0.09765625,92,0
378574853677,8,9867.0399999999991,,0.0703125,92,0
378574853933,7,9867.0399999999991,,0.20703125,91,0
378574854189,7,9867.0399999999991,,0.2265625,91,0
378574854445,7,9867.0399999999991,,0.2578125,91,0
378574854701,8,9867.0399999999991,,0.375,90,0
378574854957,8,9867.0399999999991,,0.30859375,89,0
378574855213,7,9973.2799999999988,,0.328125,89,38
378574855469,7,9973.2799999999988,,0.31640625,87,85
378574855725,7,9973.2799999999988,,0.296875,86,118
378574855981,7,9973.2799999999988,,0.26171875,86,128
378574856237,7,9973.2799999999988,,0.1953125,86,122
378574856493,7,10371.68,,0.2421875,86,109
378574856749,7,10371.68,,0.265625,85,97
378574857005,7,10371.68,,0.203125,85,87
378574857261,7,10371.68,,0.234375,85,79
378574857517,7,10371.68,,0.24609375,85,72
378574857773,7,10371.68,,0.09375,85,57
378574858029,7,10371.68,,0.0703125,83,0
378574858285,7,11434.08,,0.109375,82,0
378574858541,6,11434.08,,0.16015625,80,0
378574858797,6,11434.08,,0.13671875,80,0
378574859053,6,11434.08,,0.11328125,81,31
378574859309,6,11434.08,,0.12109375,83,0
378574859565,6,11434.08,,0.10546875,84,0
378574859821,6,11434.08,,0.04296875,86,0
378574860077,6,11434.08,,0.05859375,88,0
378574860333,6,11434.08,,0.10546875,89,0
378574860589,6,11434.08,,0.12109375,90,0
378574860845,6,11434.08,,0.07421875,95,0
378574861101,6,11434.08,,0.04296875,98,0
378574861357,6,11434.08,,0.06640625,100,0
378574861613,6,11434.08,,0.08984375,100,0
378574861869,6,11434.08,,0.0390625,100,0
378574862125,6,11434.08,,0.0546875,99,0
378574862381,6,11434.08,,0.08203125,99,0
378574862637,6,11434.08,,0.12890625,99,0
378574862893,6,11434.08,,0.203125,98,0
378574863149,6,11434.08,,0.17578125,98,0
378574863405,6,11434.08,,0.140625,96,0
378574863661,6,9800.6399999999994,,0.1015625,96,0
378574863917,6,9800.6399999999994,,0.1640625,96,0
378574864173,5,9800.6399999999994,,0.19921875,96,0
378574864429,5,9800.6399999999994,,0.1171875,97,0
378574864685,5,9800.6399999999994,,0.15234375,98,0
378574864941,5,9800.6399999999994,,0.19140625,98,0
378574865197,5,11712.959999999999,,0.19140625,98,0
378574865453,5,11712.959999999999,,0.16796875,97,0
378574865709,6,11712.959999999999,,0.26171875,97,0
378574865965,6,11712.959999999999,,0.2109375,97,0
378574866221,6,11712.959999999999,,0.296875,96,0
378574866477,6,11712.959999999999,,0.1484375,96,0
378574866733,6,11712.959999999999,,0.2109375,94,0
378574866989,6,11712.959999999999,,0.28125,93,0
378574867245,6,11327.84,,0.3203125,91,41
378574867501,6,11327.84,,0.31640625,90,69
378574867757,6,11327.84,,0.29296875,87,86
378574868013,7,11327.84,,0.23828125,86,102
378574868269,7,11327.84,,0.2265625,86,113
378574868525,7,12058.24,,0.2421875,85,114
378574868781,7,12058.24,,0.24609375,83,106
378574869037,7,12058.24,,0.15234375,83,95
378574869293,7,12058.24,,0.22265625,83,85
378574869549,7,12058.24,,0.109375,82,76
378574869805,7,12058.24,,0.15234375,83,68
378574870061,7,11805.92,,0.12109375,83,61
378574870317,7,11805.92,,0.09375,83,47
378574870573,7,11805.92,,0.05078125,84,0
378574870829,7,11805.92,,0.0703125,84,0
378574871085,7,11805.92,,0.09375,87,0
378574871341,7,11805.92,,0.0234375,88,0
378574871597,7,11805.92,,0.0234375,90,0
378574871853,7,11832.48,,0.0234375,92,0
378574872109,7,11832.48,,0.03515625,93,0
378574872365,7,11832.48,,0.08203125,95,0
378574872621,7,11832.48,,0.078125,97,0
378574872877,7,9535.0399999999991,,0.0703125,97,0
378574873133,7,9535.0399999999991,,0.078125,98,0
378574873389,7,9535.0399999999991,,0.13671875,98,0
378574873645,7,9535.0399999999991,,0.046875,95,0
378574873901,8,11792.639999999999,,0.03515625,95,0
378574874157,9,11792.639999999999,,0.05859375,94,0
378574874413,10,11792.639999999999,,0.078125,94,0
378574874669,10,11792.639999999999,,0.0859375,95,0
378574874925,10,11792.639999999999,,0.07421875,95,0
378574875181,10,11792.639999999999,,0.09765625,96,0
378574875437,10,11792.639999999999,,0.10546875,95,0
378574875693,10,11048.959999999999,,0.125,94,0
378574875949,10,11048.959999999999,,0.03125,94,0
378574876205,10,11048.959999999999,,0.0234375,94,0
378574876461,10,11048.959999999999,,0.015625,94,0
378574876717,10,11699.68,,0.0390625,93,0
378574876973,11,11699.68,,0.0859375,93,0
378574877229,11,11699.68,,0.015625,94,0
378574877485,11,12137.92,,0.0,94,0
378574877741,12,12137.92,,0.0,94,0
378574877997,12,12961.279999999999,,0.015625,93,0
378574878253,13,12961.279999999999,,0.0234375,93,0
378574878509,13,12961.279999999999,,0.1796875,92,0
378574878765,13,12961.279999999999,,0.15234375,92,0
378574879021,13,12961.279999999999,,0.14453125,92,0
378574879277,13,12961.279999999999,,0.171875,93,0
378574879533,13,14847.039999999999,,0.1484375,94,0
378574879789,14,14847.039999999999,,0.09765625,95,0
378574880045,14,14847.039999999999,,0.03515625,95,0
378574880301,14,14847.039999999999,,0.08203125,97,0
378574880557,14,15019.679999999998,,0.14453125,98,0
378574880813,14,15019.679999999998,,0.10546875,99,0
378574881069,14,15019.679999999998,,0.09375,100,0
378574881325,14,15139.199999999999,,0.05078125,100,0
378574881581,14,15139.199999999999,,0.05859375,99,0
378574881837,14,15139.199999999999,,0.03515625,99,0
378574882093,15,15218.879999999999,,0.0390625,101,0
378574882349,16,15218.879999999999,,0.125,102,0
378574882605,17,18445.919999999998,,0.07421875,103,0
378574882861,18,18445.919999999998,,0.08203125,104,0
378574883117,19,18445.919999999998,,0.0625,104,0
378574883373,19,18445.919999999998,,0.0703125,104,0
378574883629,19,18445.919999999998,,0.046875,104,0
378574883885,18,18552.16,,0.01953125,103,0
378574884141,17,18552.16,,0.05078125,103,0
378574884397,17,18552.16,,0.04296875,101,0
378574884653,17,18552.16,,0.078125,100,0
378574884909,16,17928.0,,0.11328125,100,0
378574885165,16,17928.0,,0.171875,100,0
378574885421,16,17928.0,,0.2578125,101,0
378574885677,15,17928.0,,0.30078125,101,0
378574885933,15,17928.0,,0.21484375,101,0
378574886189,16,19667.68,,0.234375,101,0
378574886445,16,19667.68,,0.16015625,101,0
378574886701,16,19667.68,,0.0234375,101,0
378574886957,16,19667.68,,0.015625,101,0
378574887213,16,19667.68,,0.03515625,101,0
378574887469,16,18512.32,,0.11328125,101,0
378574887725,16,18512.32,,0.1328125,99,0
378574887981,16,18512.32,,0.09375,97,0
378574888237,16,17436.639999999999,,0.109375,96,0
378574888493,16,17436.639999999999,,0.125,93,0
378574888749,16,17436.639999999999,,0.13671875,91,0
378574889005,16,17436.639999999999,,0.0703125,88,0
378574889261,16,17436.639999999999,,0.04296875,85,0
378574889517,16,17436.639999999999,,0.0546875,79,0
378574889773,16,17436.639999999999,,0.0390625,78,0
378574890029,16,17436.639999999999,,0.02734375,79,0
378574890285,15,15218.879999999999,,0.08203125,81,0
378574890541,14,15218.879999999999,,0.16015625,82,0
378574890797,13,14090.08,,0.14453125,83,0
378574891053,13,14090.08,,0.14453125,84,0
378574891309,13,14090.08,,0.10546875,84,0
378574891565,13,14090.08,,0.02734375,84,0
378574891821,13,17542.879999999997,,0.02734375,84,0
378574892077,13,17542.879999999997,,0.015625,84,0
378574892333,13,17542.879999999997,,0.015625,84,0
378574892589,14,17542.879999999997,,0.015625,86,0
378574892845,14,17542.879999999997,,0.01953125,86,0
378574893101,14,17542.879999999997,,0.0,87,0
378574893357,13,16985.119999999999,,0.01953125,86,0
378574893613,13,16985.119999999999,,0.015625,85,0
378574893869,13,16985.119999999999,,0.015625,84,0
378574894125,13,16985.119999999999,,0.015625,83,0
378574894381,13,13917.439999999999,,0.015625,81,0
378574894637,13,13917.439999999999,,0.0,78,0
378574894893,13,13917.439999999999,,0.015625,76,0
378574895149,13,13917.439999999999,,0.015625,74,0
378574895405,13,13944.0,,0.078125,73,0
378574895661,13,13944.0,,0.06640625,74,0
378574895917,13,13944.0,,0.0546875,74,0
378574896173,13,13944.0,,0.03515625,75,0
378574896429,13,13944.0,,0.03125,76,0
378574896685,13,13944.0,,0.03125,77,0
378574896941,13,13944.0,,0.015625,78,0
378574897197,13,13944.0,,0.015625,79,0
378574897453,13,14050.24,,0.01953125,82,0
378574897709,12,14050.24,,0.01953125,85,0
378574897965,11,14050.24,,0.0234375,90,0
378574898221,11,14050.24,,0.01953125,91,0
378574898477,11,16241.439999999999,,0.0234375,93,0
378574898733,12,16241.439999999999,,0.02734375,91,0
378574898989,13,16241.439999999999,,0.03515625,90,0
378574899245,13,17317.119999999999,,0.04296875,89,0
378574899501,13,17317.119999999999,,0.0390625,89,0
378574899757,13,14276.0,,0.07421875,89,0
378574900013,13,14276.0,,0.03515625,87,0
378574900269,14,15577.439999999999,,0.0390625,88,0
378574900525,15,15577.439999999999,,0.08984375,88,0
378574900781,15,15577.439999999999,,0.04296875,88,0
378574901037,16,20942.559999999998,,0.10546875,87,0
378574901293,16,20942.559999999998,,0.0546875,84,0
378574901549,16,20942.559999999998,,0.0546875,83,0
378574901805,16,20942.559999999998,,0.0859375,83,0
378574902061,16,20942.559999999998,,0.078125,82,0
378574902317,16,20942.559999999998,,0.01953125,84,0
378574902573,16,20942.559999999998,,0.0234375,85,0
378574902829,16,20942.559999999998,,0.01953125,85,0
378574903085,16,23160.32,,0.015625,85,0
378574903341,15,23160.32,,0.015625,86,0
378574903597,14,23160.32,,0.015625,85,0
378574903853,14,23160.32,,0.015625,83,0
378574904109,14,23160.32,,0.01953125,81,0
378574904365,14,22350.239999999998,,0.078125,80,0
378574904621,15,22350.239999999998,,0.16015625,79,0
378574904877,15,22350.239999999998,,0.203125,79,0
378574905133,16,22350.239999999998,,0.20703125,79,0
378574905389,16,22350.239999999998,,0.0703125,80,0
378574905645,16,22350.239999999998,,0.10546875,80,0
378574905901,15,19348.959999999999,,0.08203125,79,0
378574906157,15,19348.959999999999,,0.2265625,77,0
378574906413,14,18140.48,,0.2421875,76,0
378574906669,14,18140.48,,0.12890625,76,0
378574906925,15,18140.48,,0.05078125,77,0
378574907181,15,16971.84,,0.015625,78,0
378574907437,14,16971.84,,0.015625,81,0
378574907693,14,16971.84,,0.015625,83,0
378574907949,14,16971.84,,0.015625,86,0
378574908205,14,15617.279999999999,,0.046875,86,0
378574908461,14,15617.279999999999,,0.04296875,87,0
378574908717,13,15617.279999999999,,0.01953125,88,0
378574908973,13,15617.279999999999,,0.015625,91,0
378574909229,13,15617.279999999999,,0.01953125,94,0
378574909485,13,15617.279999999999,,0.015625,95,0
378574909741,13,11593.439999999999,,0.01953125,97,0
378574909997,13,11593.439999999999,,0.015625,95,0
378574910253,12,11593.439999999999,,0.03515625,94,0
378574910509,12,11593.439999999999,,0.03125,94,0
378574910765,12,11593.439999999999,,0.015625,94,0
378574911021,12,11593.439999999999,,0.05859375,95,0
378574911277,12,11593.439999999999,,0.03515625,96,0
378574911533,12,11593.439999999999,,0.046875,97,0
378574911789,12,11593.439999999999,,0.015625,96,0
378574912045,12,11593.439999999999,,0.0234375,94,0
378574912301,12,11593.439999999999,,0.015625,92,0
378574912557,12,8339.8400000000001,,0.01953125,92,0
378574912813,12,8339.8400000000001,,0.03515625,92,0
378574913069,11,8339.8400000000001,,0.02734375,93,0
378574913325,11,8339.8400000000001,,0.03125,94,0
378574913581,11,9203.0399999999991,,0.02734375,94,0
378574913837,12,9203.0399999999991,,0.05078125,94,0
378574914093,12,9203.0399999999991,,0.0625,94,0
378574914349,12,9880.3199999999997,,0.0703125,92,0
378574914605,12,9880.3199999999997,,0.13671875,90,0
378574914861,12,9880.3199999999997,,0.21875,90,0
378574915117,12,9867.0399999999991,,0.1640625,90,0
378574915373,12,9867.0399999999991,,0.16015625,90,0
378574915629,12,9867.0399999999991,,0.171875,88,0
378574915885,12,9867.0399999999991,,0.109375,86,0
378574916141,12,10119.359999999999,,0.1796875,85,0
378574916397,12,10119.359999999999,,0.16015625,85,0
378574916653,12,10119.359999999999,,0.16796875,84,0
378574916909,12,10119.359999999999,,0.2421875,84,0
378574917165,12,10119.359999999999,,0.1484375,84,0
378574917421,12,10119.359999999999,,0.12890625,84,0
378574917677,12,13001.119999999999,,0.16015625,84,0
378574917933,12,13001.119999999999,,0.2734375,85,0
378574918189,11,13001.119999999999,,0.25,88,0
378574918445,11,13001.119999999999,,0.23828125,90,30
378574918701,11,13001.119999999999,,0.0703125,91,34
378574918957,11,13001.119999999999,,0.01953125,91,0
378574919213,11,13970.559999999999,,0.01953125,92,0
378574919469,11,13970.559999999999,,0.02734375,93,0
378574919725,11,13970.559999999999,,0.01953125,95,0
378574919981,11,13970.559999999999,,0.01953125,97,0
378574920237,11,13970.559999999999,,0.01953125,100,0
378574920493,11,13970.559999999999,,0.0625,104,0
378574920749,11,13970.559999999999,,0.015625,103,0
378574921005,11,13970.559999999999,,0.015625,99,0
378574921261,11,16387.52,,0.015625,92,0
378574921517,12,16387.52,,0.0,88,0
378574921773,12,16387.52,,0.0,83,0
378574922029,12,16387.52,,0.0,80,0
378574922285,12,16387.52,,0.0,75,0
378574922541,12,16387.52,,0.01953125,69,0
378574922797,12,15550.879999999999,,0.0234375,69,0
378574923053,12,15550.879999999999,,0.0,69,0
378574923309,11,15550.879999999999,,0.0,70,0
378574923565,11,15550.879999999999,,0.015625,71,0
378574923821,11,15550.879999999999,,0.0234375,72,0
378574924077,11,15550.879999999999,,0.0,73,0
378574924333,11,14966.559999999999,,0.0,74,0
378574924589,11,14966.559999999999,,0.0,74,0
378574924845,11,14966.559999999999,,0.015625,76,0
378574925101,11,14966.559999999999,,0.0,78,0
378574925357,11,14966.559999999999,,0.015625,81,0
378574925613,11,14966.559999999999,,0.0,83,0
378574925869,11,14966.559999999999,,0.0,84,0
378574926125,11,14966.559999999999,,0.015625,85,0
378574926381,11,14966.559999999999,,0.0,85,0
378574926637,11,14966.559999999999,,0.0,85,0
378574926893,11,14966.559999999999,,0.0,85,0
378574927149,11,14966.559999999999,,0.0,84,0
378574927405,11,14966.559999999999,,0.0,83,0
378574927661,11,14966.559999999999,,0.0,83,0
378574927917,11,14966.559999999999,,0.0,82,0
378574928173,11,14966.559999999999,,0.0,81,0
378574928429,11,14966.559999999999,,0.0,80,0
378574928685,10,10663.84,,0.0,79,0
378574928941,9,10663.84,,0.0,78,0
378574929197,8,10663.84,,0.015625,78,0
378574929453,8,10663.84,,0.015625,78,0
378574929709,8,10663.84,,0.015625,78,0
378574929965,8,10663.84,,0.0,78,0
378574930221,8,12124.639999999999,,0.015625,77,0
378574930477,8,12124.639999999999,,0.015625,76,0
378574930733,8,12124.639999999999,,0.0,75,0
378574930989,7,12124.639999999999,,0.0,75,0
378574931245,7,12124.639999999999,,0.0,75,0
378574931501,7,12124.639999999999,,0.015625,77,0
378574931757,8,12124.639999999999,,0.015625,78,0
378574932013,8,12124.639999999999,,0.0,80,0
378574932269,8,12124.639999999999,,0.0,80,0
378574932525,7,12124.639999999999,,0.0,80,0
378574932781,7,12124.639999999999,,0.0,80,0
378574933037,7,12124.639999999999,,0.0,78,0
378574933293,7,12124.639999999999,,0.0,76,0
378574933549,7,12124.639999999999,,0.0,74,0
378574933805,7,12124.639999999999,,0.0,75,0
378574934061,7,12124.639999999999,,0.0,76,0
378574934317,7,12124.639999999999,,0.0,79,0
378574934573,7,12124.639999999999,,0.0,79,0
378574934829,7,12124.639999999999,,0.0,78,0
378574935085,7,8047.6799999999994,,0.0,77,0
378574935341,7,8047.6799999999994,,0.0,75,0
378574935597,6,8047.6799999999994,,0.0,74,0
378574935853,6,8047.6799999999994,,0.0,73,0
