time [s/256],breathing_rate [rpm](/api/datatype/33/),minute_ventilation [mL/min](/api/datatype/36/),sleep_position [NA](/api/datatype/270/),activity [g](/api/datatype/49/),heart_rate [bpm](/api/datatype/19/),cadence [spm](/api/datatype/53/)
378990048714,21,6879.04,,0.015625,102,0
378990048970,21,5736.96,,0.0,102,0
378990049226,20,5736.96,,0.015625,102,0
378990049482,20,5736.96,,0.015625,103,0
378990049738,19,5736.96,,0.0,103,0
378990049994,19,5736.96,,0.01953125,103,0
378990050250,19,5258.8800000000001,,0.015625,104,0
378990050506,18,5258.8800000000001,,0.0,104,0
378990050762,17,5258.8800000000001,,0.015625,103,0
378990051018,17,3811.3599999999997,,0.0,103,0
378990051274,16,3811.3599999999997,,0.01953125,103,0
378990051530,16,3811.3599999999997,,0.0,102,0
378990051786,16,3412.96,,0.0,102,0
378990052042,16,3412.96,,0.015625,101,0
378990052298,15,3412.96,,0.015625,100,0
378990052554,15,3412.96,,0.0,99,0
378990052810,15,3412.96,,0.0,99,0
378990053066,15,3412.96,,0.0,98,0
378990053322,15,2549.7599999999998,,0.015625,98,0
378990053578,15,2549.7599999999998,,0.0,98,0
378990053834,14,2549.7599999999998,,0.015625,99,0
378990054090,14,2549.7599999999998,,0.015625,99,0
378990054346,14,2324.0,,0.015625,99,0
378990054602,15,2324.0,,0.0,99,0
378990054858,15,2324.0,,0.0,99,0
378990055114,15,2324.0,,0.0,99,0
378990055370,15,2324.0,,0.0,99,0
378990055626,15,2244.3199999999997,,0.0,99,0
378990055882,14,2244.3199999999997,,0.0,99,0
378990056138,14,2244.3199999999997,,0.0,98,0
378990056394,14,2324.0,,0.0,98,0
378990056650,14,2324.0,,0.0,97,0
378990056906,14,2324.0,,0.015625,97,0
378990057162,14,2324.0,,0.015625,97,0
378990057418,14,2324.0,,0.0,96,0
378990057674,14,2324.0,,0.015625,96,0
378990057930,14,2111.52,,0.0,95,0
378990058186,14,2111.52,,0.015625,95,0
378990058442,14,2111.52,,0.0,95,0
378990058698,13,2111.52,,0.015625,94,0
378990058954,13,2111.52,,0.015625,94,0
378990059210,13,2111.52,,0.0,94,0
378990059466,13,1978.7199999999998,,0.015625,93,0
378990059722,13,1978.7199999999998,,0.015625,94,0
378990059978,13,1978.7199999999998,,0.015625,94,0
378990060234,12,1978.7199999999998,,0.0,94,0
378990060490,12,1978.7199999999998,,0.015625,95,0
378990060746,12,1978.7199999999998,,0.0,95,0
378990061002,13,1978.7199999999998,,0.015625,95,0
378990061258,13,1978.7199999999998,,0.0,94,0
378990061514,13,1978.7199999999998,,0.0,95,0
378990061770,12,1553.76,,0.015625,95,0
378990062026,11,1553.76,,0.015625,96,0
378990062282,11,1553.76,,0.015625,96,0
378990062538,11,1553.76,,0.0,96,0
378990062794,11,1580.3199999999999,,0.0,95,0
378990063050,11,1580.3199999999999,,0.0,95,0
378990063306,11,1580.3199999999999,,0.0,95,0
378990063562,11,1580.3199999999999,,0.015625,95,0
378990063818,11,1460.8,,0.015625,96,0
378990064074,11,1460.8,,0.015625,96,0
378990064330,11,1460.8,,0.0,96,0
378990064586,11,1460.8,,0.046875,96,0
378990064842,11,1460.8,,0.078125,96,0
378990065098,11,1460.8,,0.01953125,96,0
378990065354,11,1460.8,,0.09765625,98,0
378990065610,11,1713.1199999999999,,0.078125,98,0
378990065866,11,1713.1199999999999,,0.02734375,99,0
378990066122,11,1713.1199999999999,,0.02734375,100,0
378990066378,11,1713.1199999999999,,0.02734375,100,0
378990066634,11,1713.1199999999999,,0.015625,100,0
378990066890,11,1713.1199999999999,,0.0,100,0
378990067146,11,1713.1199999999999,,0.0,100,0
378990067402,11,1713.1199999999999,,0.015625,100,0
378990067658,10,1487.3599999999999,,0.015625,100,0
378990067914,10,1487.3599999999999,,0.0,100,0
378990068170,9,1487.3599999999999,,0.015625,100,0
378990068426,9,1487.3599999999999,,0.04296875,99,0
378990068682,9,1487.3599999999999,,0.04296875,99,0
378990068938,9,1487.3599999999999,,0.01953125,99,0
378990069194,9,2191.1999999999998,,0.0,100,0
378990069450,9,2191.1999999999998,,0.01953125,100,0
378990069706,9,2191.1999999999998,,0.02734375,99,0
378990069962,10,2191.1999999999998,,0.02734375,99,0
378990070218,10,2191.1999999999998,,0.02734375,100,0
378990070474,10,2363.8399999999997,,0.03125,100,0
378990070730,10,2363.8399999999997,,0.03125,100,0
378990070986,10,2363.8399999999997,,0.02734375,100,0
378990071242,10,2722.4000000000001,,0.015625,100,0
378990071498,11,2722.4000000000001,,0.0234375,100,0
378990071754,11,2868.48,,0.01953125,100,0
378990072010,12,2868.48,,0.015625,101,0
378990072266,12,2868.48,,0.01953125,102,0
378990072522,12,3373.1199999999999,,0.015625,102,0
378990072778,12,3373.1199999999999,,0.02734375,103,0
378990073034,12,3373.1199999999999,,0.02734375,103,0
378990073290,13,3373.1199999999999,,0.015625,103,0
378990073546,13,3545.7599999999998,,0.015625,103,0
378990073802,13,3545.7599999999998,,0.015625,103,0
378990074058,13,3545.7599999999998,,0.015625,103,0
378990074314,14,3545.7599999999998,,0.015625,103,0
378990074570,14,4369.1199999999999,,0.02734375,103,0
378990074826,15,4369.1199999999999,,0.0546875,102,0
378990075082,16,4090.2399999999998,,0.10546875,102,0
378990075338,17,4090.2399999999998,,0.11328125,103,0
378990075594,18,4090.2399999999998,,0.0546875,103,0
378990075850,18,6586.8800000000001,,0.1796875,104,0
378990076106,19,6586.8800000000001,,0.0390625,105,0
378990076362,20,7237.5999999999995,,0.03515625,106,0
378990076618,20,7237.5999999999995,,0.08203125,106,0
378990076874,20,7954.7199999999993,,0.05078125,107,0
378990077130,20,7954.7199999999993,,0.05859375,108,0
378990077386,21,7954.7199999999993,,0.05859375,108,0
378990077642,21,8220.3199999999997,,0.0234375,107,0
378990077898,20,8220.3199999999997,,0.0234375,107,0
378990078154,20,8220.3199999999997,,0.01953125,106,0
378990078410,20,8220.3199999999997,,0.015625,105,0
378990078666,20,8220.3199999999997,,0.01953125,104,0
378990078922,20,7463.3599999999997,,0.04296875,104,0
378990079178,20,7463.3599999999997,,0.1015625,104,0
378990079434,19,7463.3599999999997,,0.0234375,103,0
378990079690,19,8100.7999999999993,,0.01953125,103,0
378990079946,20,8100.7999999999993,,0.0234375,103,0
378990080202,21,8100.7999999999993,,0.01953125,103,0
378990080458,21,8100.7999999999993,,0.06640625,103,0
378990080714,21,7463.3599999999997,,0.0625,103,0
378990080970,20,7463.3599999999997,,0.01953125,103,0
378990081226,20,7463.3599999999997,,0.01953125,103,0
378990081482,19,7463.3599999999997,,0.015625,104,0
378990081738,19,5258.8800000000001,,0.015625,104,0
378990081994,19,5258.8800000000001,,0.015625,104,0
378990082250,18,5258.8800000000001,,0.0234375,104,0
378990082506,18,5258.8800000000001,,0.015625,104,0
378990082762,18,4608.1599999999999,,0.0,103,0
378990083018,17,4608.1599999999999,,0.015625,103,0
378990083274,17,4608.1599999999999,,0.015625,103,0
378990083530,17,4608.1599999999999,,0.015625,103,0
378990083786,16,3984.0,,0.01953125,103,0
378990084042,16,3984.0,,0.046875,103,0
378990084298,16,3984.0,,0.0390625,103,0
378990084554,15,3984.0,,0.0390625,103,0
378990084810,15,3665.2799999999997,,0.015625,104,0
378990085066,15,3665.2799999999997,,0.03515625,105,0
378990085322,15,3665.2799999999997,,0.15625,105,0
378990085578,15,4422.2399999999998,,0.078125,105,0
378990085834,16,4422.2399999999998,,0.08203125,106,0
378990086090,16,4422.2399999999998,,0.02734375,106,0
378990086346,16,4169.9200000000001,,0.0234375,106,0
378990086602,16,4169.9200000000001,,0.01953125,106,0
378990086858,16,4169.9200000000001,,0.02734375,105,0
378990087114,16,4488.6399999999994,,0.015625,104,0
378990087370,16,4488.6399999999994,,0.015625,104,0
378990087626,16,4488.6399999999994,,0.0,103,0
378990087882,16,4488.6399999999994,,0.015625,102,0
378990088138,16,4488.6399999999994,,0.0,101,0
378990088394,16,4488.6399999999994,,0.0,100,0
378990088650,16,4488.6399999999994,,0.015625,100,0
378990088906,16,3678.5599999999999,,0.015625,99,0
