Time,Value
11/14/2016 5:51:50 AM,73
11/14/2016 5:52:00 AM,74
11/14/2016 5:52:10 AM,73
11/14/2016 5:52:15 AM,74
11/14/2016 5:52:20 AM,74
11/14/2016 5:52:35 AM,74
11/14/2016 5:52:50 AM,75
11/14/2016 5:52:55 AM,78
11/14/2016 5:53:00 AM,79
11/14/2016 5:53:05 AM,82
11/14/2016 5:53:10 AM,85
11/14/2016 5:53:15 AM,88
11/14/2016 5:53:20 AM,87
11/14/2016 5:53:25 AM,86
11/14/2016 5:53:30 AM,88
11/14/2016 5:53:35 AM,87
11/14/2016 5:53:40 AM,85
11/14/2016 5:53:45 AM,84
11/14/2016 5:54:00 AM,84
11/14/2016 5:54:15 AM,84
11/14/2016 5:54:30 AM,84
11/14/2016 5:54:40 AM,84
11/14/2016 5:54:45 AM,85
11/14/2016 5:54:50 AM,87
11/14/2016 5:55:00 AM,88
11/14/2016 5:55:15 AM,88
11/14/2016 5:55:20 AM,73
11/14/2016 5:55:30 AM,72
11/14/2016 5:55:45 AM,72
11/14/2016 5:56:00 AM,69
11/14/2016 5:56:05 AM,68
11/14/2016 5:56:20 AM,69
11/14/2016 5:56:25 AM,70
11/14/2016 5:56:35 AM,69
11/14/2016 5:56:40 AM,70
11/14/2016 5:56:50 AM,69
11/14/2016 5:56:55 AM,68
11/14/2016 5:57:10 AM,71
11/14/2016 5:57:15 AM,73
11/14/2016 5:57:20 AM,75
11/14/2016 5:57:35 AM,75
11/14/2016 5:57:40 AM,77
11/14/2016 5:57:45 AM,79
11/14/2016 5:57:50 AM,79
11/14/2016 5:58:00 AM,76
11/14/2016 5:58:05 AM,75
11/14/2016 5:58:10 AM,77
11/14/2016 5:58:15 AM,79
11/14/2016 5:58:30 AM,79
11/14/2016 5:58:35 AM,80
11/14/2016 5:58:40 AM,84
11/14/2016 5:58:45 AM,86
11/14/2016 5:58:50 AM,89
11/14/2016 5:58:55 AM,93
11/14/2016 5:59:00 AM,97
11/14/2016 5:59:05 AM,99
11/14/2016 5:59:20 AM,99
11/14/2016 5:59:25 AM,101
11/14/2016 5:59:30 AM,104
11/14/2016 5:59:35 AM,103
11/14/2016 5:59:40 AM,102
11/14/2016 5:59:45 AM,104
11/14/2016 5:59:50 AM,105
11/14/2016 5:59:55 AM,106
11/14/2016 6:00:00 AM,107
11/14/2016 6:00:05 AM,110
11/14/2016 6:00:15 AM,111
11/14/2016 6:00:20 AM,112
11/14/2016 6:00:30 AM,112
11/14/2016 6:00:35 AM,113
11/14/2016 6:00:40 AM,112
11/14/2016 6:00:55 AM,111
11/14/2016 6:01:00 AM,109
11/14/2016 6:01:05 AM,107
11/14/2016 6:01:20 AM,107
11/14/2016 6:01:25 AM,107
11/14/2016 6:01:40 AM,111
11/14/2016 6:01:45 AM,112
11/14/2016 6:01:50 AM,112
11/14/2016 6:02:00 AM,108
11/14/2016 6:02:05 AM,105
11/14/2016 6:02:15 AM,101
11/14/2016 6:02:20 AM,102
11/14/2016 6:02:25 AM,103
11/14/2016 6:02:40 AM,104
11/14/2016 6:02:55 AM,102
11/14/2016 6:03:00 AM,103
11/14/2016 6:03:05 AM,106
11/14/2016 6:03:10 AM,108
11/14/2016 6:03:20 AM,109
11/14/2016 6:03:25 AM,113
11/14/2016 6:03:30 AM,114
11/14/2016 6:03:35 AM,115
11/14/2016 6:03:40 AM,116
11/14/2016 6:03:45 AM,117
11/14/2016 6:03:55 AM,118
11/14/2016 6:04:00 AM,118
11/14/2016 6:04:10 AM,117
11/14/2016 6:04:15 AM,121
11/14/2016 6:04:20 AM,122
11/14/2016 6:04:25 AM,122
11/14/2016 6:04:30 AM,121
11/14/2016 6:04:35 AM,118
11/14/2016 6:04:40 AM,117
11/14/2016 6:04:50 AM,114
11/14/2016 6:04:55 AM,114
11/14/2016 6:05:05 AM,115
11/14/2016 6:05:15 AM,114
11/14/2016 6:05:20 AM,113
11/14/2016 6:05:30 AM,112
11/14/2016 6:05:45 AM,111
11/14/2016 6:05:55 AM,109
11/14/2016 6:06:00 AM,108
11/14/2016 6:06:05 AM,107
11/14/2016 6:06:20 AM,107
11/14/2016 6:06:30 AM,108
11/14/2016 6:06:40 AM,106
11/14/2016 6:06:45 AM,106
11/14/2016 6:07:00 AM,106
11/14/2016 6:07:10 AM,105
11/14/2016 6:07:20 AM,104
11/14/2016 6:07:35 AM,103
11/14/2016 6:07:50 AM,103
11/14/2016 6:08:00 AM,107
11/14/2016 6:08:05 AM,109
11/14/2016 6:08:20 AM,111
11/14/2016 6:08:25 AM,113
11/14/2016 6:08:30 AM,115
11/14/2016 6:08:45 AM,113
11/14/2016 6:08:55 AM,114
11/14/2016 6:09:00 AM,116
11/14/2016 6:09:15 AM,116
11/14/2016 6:09:20 AM,115
11/14/2016 6:09:25 AM,114
11/14/2016 6:09:30 AM,112
11/14/2016 6:09:35 AM,114
11/14/2016 6:09:40 AM,115
11/14/2016 6:09:45 AM,117
11/14/2016 6:09:50 AM,119
11/14/2016 6:09:55 AM,121
11/14/2016 6:10:00 AM,122
11/14/2016 6:10:05 AM,123
11/14/2016 6:10:20 AM,124
11/14/2016 6:10:25 AM,122
11/14/2016 6:10:30 AM,121
11/14/2016 6:10:40 AM,122
11/14/2016 6:10:45 AM,123
11/14/2016 6:11:00 AM,120
11/14/2016 6:11:10 AM,122
11/14/2016 6:11:25 AM,122
11/14/2016 6:11:30 AM,121
11/14/2016 6:11:45 AM,121
11/14/2016 6:12:00 AM,120
11/14/2016 6:12:10 AM,121
11/14/2016 6:12:25 AM,121
11/14/2016 6:12:40 AM,121
11/14/2016 6:12:45 AM,119
11/14/2016 6:12:50 AM,121
11/14/2016 6:12:55 AM,123
11/14/2016 6:13:05 AM,121
11/14/2016 6:13:10 AM,116
11/14/2016 6:13:15 AM,115
11/14/2016 6:13:20 AM,113
11/14/2016 6:13:25 AM,112
11/14/2016 6:13:30 AM,115
11/14/2016 6:13:35 AM,114
11/14/2016 6:13:40 AM,115
11/14/2016 6:13:50 AM,114
11/14/2016 6:14:00 AM,117
11/14/2016 6:14:05 AM,116
11/14/2016 6:14:10 AM,115
11/14/2016 6:14:15 AM,114
11/14/2016 6:14:20 AM,113
11/14/2016 6:14:35 AM,114
11/14/2016 6:14:45 AM,116
11/14/2016 6:14:50 AM,115
11/14/2016 6:14:55 AM,114
11/14/2016 6:15:00 AM,116
11/14/2016 6:15:05 AM,115
11/14/2016 6:15:20 AM,119
11/14/2016 6:15:35 AM,119
11/14/2016 6:15:45 AM,115
11/14/2016 6:15:50 AM,110
11/14/2016 6:15:55 AM,106
11/14/2016 6:16:00 AM,108
11/14/2016 6:16:05 AM,108
11/14/2016 6:16:10 AM,110
11/14/2016 6:16:15 AM,110
11/14/2016 6:16:20 AM,109
11/14/2016 6:16:30 AM,112
11/14/2016 6:16:35 AM,114
11/14/2016 6:16:40 AM,112
11/14/2016 6:16:45 AM,113
11/14/2016 6:16:50 AM,114
11/14/2016 6:17:00 AM,113
11/14/2016 6:17:05 AM,117
11/14/2016 6:17:20 AM,116
11/14/2016 6:17:30 AM,115
11/14/2016 6:17:35 AM,115
11/14/2016 6:17:40 AM,116
11/14/2016 6:17:45 AM,114
11/14/2016 6:17:50 AM,113
11/14/2016 6:17:55 AM,112
11/14/2016 6:18:05 AM,109
11/14/2016 6:18:10 AM,106
11/14/2016 6:18:15 AM,102
11/14/2016 6:18:30 AM,101
11/14/2016 6:18:35 AM,98
11/14/2016 6:18:45 AM,98
11/14/2016 6:18:50 AM,95
11/14/2016 6:18:55 AM,93
11/14/2016 6:19:00 AM,94
11/14/2016 6:19:15 AM,95
11/14/2016 6:19:25 AM,96
11/14/2016 6:19:40 AM,95
11/14/2016 6:19:45 AM,97
11/14/2016 6:19:50 AM,98
11/14/2016 6:20:00 AM,97
11/14/2016 6:20:05 AM,96
11/14/2016 6:20:15 AM,97
11/14/2016 6:20:20 AM,96
11/14/2016 6:20:25 AM,94
11/14/2016 6:20:30 AM,98
11/14/2016 6:20:35 AM,99
11/14/2016 6:20:40 AM,100
11/14/2016 6:20:45 AM,101
11/14/2016 6:20:50 AM,102
11/14/2016 6:20:55 AM,97
11/14/2016 6:21:00 AM,93
11/14/2016 6:21:05 AM,91
11/14/2016 6:21:20 AM,92
11/14/2016 6:21:30 AM,93
11/14/2016 6:21:45 AM,92
11/14/2016 6:22:00 AM,92
11/14/2016 6:22:15 AM,94
11/14/2016 6:22:30 AM,94
11/14/2016 6:22:45 AM,93
11/14/2016 6:23:00 AM,93
11/14/2016 6:23:10 AM,89
11/14/2016 6:23:15 AM,88
11/14/2016 6:23:25 AM,90
11/14/2016 6:23:30 AM,89
11/14/2016 6:23:45 AM,89
11/14/2016 6:23:50 AM,90
11/14/2016 6:23:55 AM,91
11/14/2016 6:24:00 AM,96
11/14/2016 6:24:05 AM,97
11/14/2016 6:24:20 AM,98
11/14/2016 6:24:25 AM,99
11/14/2016 6:24:40 AM,99
11/14/2016 6:24:50 AM,101
11/14/2016 6:25:00 AM,103
11/14/2016 6:25:05 AM,104
11/14/2016 6:25:20 AM,104
11/14/2016 6:25:35 AM,104
11/14/2016 6:25:40 AM,107
11/14/2016 6:25:45 AM,108
11/14/2016 6:25:50 AM,110
11/14/2016 6:26:05 AM,110
11/14/2016 6:26:15 AM,109
11/14/2016 6:26:25 AM,110
11/14/2016 6:26:40 AM,110
11/14/2016 6:26:50 AM,109
11/14/2016 6:27:00 AM,108
11/14/2016 6:27:10 AM,108
11/14/2016 6:27:20 AM,107
11/14/2016 6:27:35 AM,107
11/14/2016 6:27:40 AM,101
11/14/2016 6:27:50 AM,97
11/14/2016 6:27:55 AM,96
11/14/2016 6:28:10 AM,96
11/14/2016 6:28:20 AM,97
11/14/2016 6:28:35 AM,97
11/14/2016 6:28:40 AM,96
11/14/2016 6:28:50 AM,94
11/14/2016 6:29:05 AM,93
11/14/2016 6:29:10 AM,92
11/14/2016 6:29:15 AM,91
11/14/2016 6:29:20 AM,89
11/14/2016 6:29:30 AM,89
11/14/2016 6:29:45 AM,89
11/14/2016 6:29:55 AM,88
11/14/2016 6:30:00 AM,90
11/14/2016 6:30:10 AM,91
11/14/2016 6:30:15 AM,93
11/14/2016 6:30:20 AM,92
11/14/2016 6:30:25 AM,79
11/14/2016 6:30:30 AM,82
11/14/2016 6:30:40 AM,83
11/14/2016 6:30:45 AM,84
11/14/2016 6:31:00 AM,84
11/14/2016 6:31:05 AM,83
11/14/2016 6:31:10 AM,85
11/14/2016 6:31:15 AM,89
11/14/2016 6:31:20 AM,94
11/14/2016 6:31:30 AM,93
11/14/2016 6:31:35 AM,92
11/14/2016 6:31:40 AM,91
11/14/2016 6:31:45 AM,89
11/14/2016 6:31:50 AM,87
11/14/2016 6:31:55 AM,86
11/14/2016 6:32:00 AM,85
11/14/2016 6:32:05 AM,83
11/14/2016 6:32:10 AM,82
11/14/2016 6:32:20 AM,82
11/14/2016 6:32:25 AM,82
11/14/2016 6:32:30 AM,81
11/14/2016 6:32:35 AM,82
11/14/2016 6:32:40 AM,81
11/14/2016 6:32:45 AM,79
11/14/2016 6:32:50 AM,78
11/14/2016 6:32:55 AM,79
11/14/2016 6:33:00 AM,81
11/14/2016 6:33:05 AM,82
11/14/2016 6:33:10 AM,83
11/14/2016 6:33:15 AM,84
11/14/2016 6:33:25 AM,83
11/14/2016 6:33:30 AM,84
11/14/2016 6:33:35 AM,81
11/14/2016 6:33:40 AM,80
11/14/2016 6:33:45 AM,83
11/14/2016 6:33:50 AM,86
11/14/2016 6:33:55 AM,87
11/14/2016 6:34:00 AM,85
11/14/2016 6:34:05 AM,90
11/14/2016 6:34:10 AM,91
11/14/2016 6:34:15 AM,92
11/14/2016 6:34:25 AM,93
11/14/2016 6:34:30 AM,93
11/14/2016 6:34:35 AM,94
11/14/2016 6:34:40 AM,96
11/14/2016 6:34:50 AM,97
11/14/2016 6:34:55 AM,100
11/14/2016 6:35:00 AM,103
11/14/2016 6:35:05 AM,105
11/14/2016 6:35:10 AM,110
11/14/2016 6:35:15 AM,114
11/14/2016 6:35:20 AM,110
11/14/2016 6:35:25 AM,108
11/14/2016 6:35:30 AM,106
11/14/2016 6:35:35 AM,99
11/14/2016 6:35:40 AM,93
11/14/2016 6:35:45 AM,91
11/14/2016 6:36:00 AM,91
11/14/2016 6:36:05 AM,90
11/14/2016 6:36:10 AM,88
11/14/2016 6:36:15 AM,85
11/14/2016 6:36:20 AM,84
11/14/2016 6:36:25 AM,85
11/14/2016 6:36:30 AM,84
11/14/2016 6:36:35 AM,85
11/14/2016 6:36:40 AM,81
11/14/2016 6:36:45 AM,83
11/14/2016 6:36:50 AM,85
11/14/2016 6:36:55 AM,86
11/14/2016 6:37:00 AM,85
11/14/2016 6:37:05 AM,89
11/14/2016 6:37:15 AM,90
11/14/2016 6:37:20 AM,87
11/14/2016 6:37:25 AM,87
11/14/2016 6:37:30 AM,87
11/14/2016 6:37:35 AM,82
11/14/2016 6:37:40 AM,77
11/14/2016 6:37:45 AM,75
11/14/2016 6:37:55 AM,75
11/14/2016 6:38:00 AM,76
11/14/2016 6:38:05 AM,78
11/14/2016 6:38:10 AM,77
11/14/2016 6:38:15 AM,78
11/14/2016 6:38:20 AM,79
11/14/2016 6:38:25 AM,79
11/14/2016 6:38:40 AM,77
11/14/2016 6:38:45 AM,79
11/14/2016 6:38:55 AM,82
11/14/2016 6:39:00 AM,83
11/14/2016 6:39:10 AM,86
11/14/2016 6:39:15 AM,87
11/14/2016 6:39:25 AM,86
11/14/2016 6:39:35 AM,85
11/14/2016 6:39:40 AM,85
11/14/2016 6:39:55 AM,85
11/14/2016 6:40:10 AM,84
11/14/2016 6:40:15 AM,82
11/14/2016 6:40:30 AM,82
11/14/2016 6:40:45 AM,80
11/14/2016 6:41:00 AM,78
11/14/2016 6:41:05 AM,78
11/14/2016 6:41:15 AM,79
11/14/2016 6:41:20 AM,82
11/14/2016 6:41:25 AM,83
11/14/2016 6:41:30 AM,79
11/14/2016 6:41:35 AM,76
11/14/2016 6:41:40 AM,76
11/14/2016 6:41:45 AM,75
11/14/2016 6:42:00 AM,75
11/14/2016 6:42:05 AM,74
11/14/2016 6:42:20 AM,75
11/14/2016 6:42:30 AM,76
11/14/2016 6:42:35 AM,76
11/14/2016 6:42:40 AM,75
11/14/2016 6:42:45 AM,68
11/14/2016 6:42:50 AM,65
11/14/2016 6:42:55 AM,64
11/14/2016 6:43:00 AM,64
11/14/2016 6:43:05 AM,64
11/14/2016 6:43:10 AM,65
11/14/2016 6:43:20 AM,66
11/14/2016 6:43:30 AM,65
11/14/2016 6:43:45 AM,65
11/14/2016 6:43:50 AM,64
11/14/2016 6:43:55 AM,67
11/14/2016 6:44:00 AM,65
11/14/2016 6:44:15 AM,65
11/14/2016 6:44:20 AM,66
11/14/2016 6:44:25 AM,67
11/14/2016 6:44:30 AM,71
11/14/2016 6:44:40 AM,69
11/14/2016 6:44:50 AM,66
11/14/2016 6:44:55 AM,66
11/14/2016 6:45:00 AM,65
11/14/2016 6:45:05 AM,64
11/14/2016 6:45:10 AM,65
11/14/2016 6:45:25 AM,65
11/14/2016 6:45:30 AM,71
11/14/2016 6:45:40 AM,67
11/14/2016 6:45:50 AM,66
11/14/2016 6:46:00 AM,64
11/14/2016 6:46:10 AM,67
11/14/2016 6:46:20 AM,66
11/14/2016 6:46:30 AM,66
11/14/2016 6:46:40 AM,67
11/14/2016 6:46:50 AM,67
11/14/2016 6:47:05 AM,67
11/14/2016 6:47:20 AM,68
11/14/2016 6:47:30 AM,66
11/14/2016 6:47:45 AM,66
11/14/2016 6:48:00 AM,73
11/14/2016 6:48:15 AM,73
11/14/2016 6:48:20 AM,68
11/14/2016 6:48:30 AM,67
11/14/2016 6:48:35 AM,67
11/14/2016 6:48:40 AM,68
11/14/2016 6:48:45 AM,70
11/14/2016 6:48:50 AM,71
11/14/2016 6:48:55 AM,73
11/14/2016 6:49:00 AM,74
11/14/2016 6:49:05 AM,75
11/14/2016 6:49:10 AM,76
11/14/2016 6:49:20 AM,79
11/14/2016 6:49:30 AM,80
11/14/2016 6:49:35 AM,77
11/14/2016 6:49:45 AM,79
11/14/2016 6:49:50 AM,81
11/14/2016 6:49:55 AM,83
11/14/2016 6:50:00 AM,82
11/14/2016 6:50:05 AM,85
11/14/2016 6:50:20 AM,85
11/14/2016 6:50:25 AM,86
11/14/2016 6:50:30 AM,87
11/14/2016 6:50:35 AM,89
11/14/2016 6:50:40 AM,90
11/14/2016 6:50:45 AM,91
11/14/2016 6:50:55 AM,90
11/14/2016 6:51:00 AM,89
11/14/2016 6:51:05 AM,78
11/14/2016 6:51:15 AM,77
11/14/2016 6:51:20 AM,77
11/14/2016 6:51:25 AM,76
11/14/2016 6:51:30 AM,69
11/14/2016 6:51:45 AM,69
11/14/2016 6:52:00 AM,69
11/14/2016 6:52:10 AM,70
11/14/2016 6:52:20 AM,75
11/14/2016 6:52:30 AM,71
11/14/2016 6:52:40 AM,69
11/14/2016 6:52:50 AM,67
11/14/2016 6:53:00 AM,64
11/14/2016 6:53:10 AM,62
11/14/2016 6:53:15 AM,61
11/14/2016 6:53:30 AM,60
11/14/2016 6:53:40 AM,61
11/14/2016 6:53:50 AM,62
11/14/2016 6:54:05 AM,62
11/14/2016 6:54:15 AM,61
11/14/2016 6:54:25 AM,61
11/14/2016 6:54:40 AM,61
11/14/2016 6:54:50 AM,62
11/14/2016 6:54:55 AM,64
11/14/2016 6:55:00 AM,66
11/14/2016 6:55:15 AM,66
11/14/2016 6:55:20 AM,68
11/14/2016 6:55:25 AM,70
11/14/2016 6:55:30 AM,73
11/14/2016 6:55:35 AM,74
11/14/2016 6:55:40 AM,83
11/14/2016 6:55:45 AM,86
11/14/2016 6:55:50 AM,87
11/14/2016 6:55:55 AM,90
11/14/2016 6:56:00 AM,92
11/14/2016 6:56:05 AM,91
11/14/2016 6:56:15 AM,90
11/14/2016 6:56:20 AM,87
11/14/2016 6:56:25 AM,85
11/14/2016 6:56:30 AM,88
11/14/2016 6:56:35 AM,89
11/14/2016 6:56:40 AM,90
11/14/2016 6:56:45 AM,93
11/14/2016 6:56:50 AM,89
11/14/2016 6:56:55 AM,87
11/14/2016 6:57:00 AM,87
11/14/2016 6:57:05 AM,89
11/14/2016 6:57:10 AM,88
11/14/2016 6:57:15 AM,91
11/14/2016 6:57:20 AM,93
11/14/2016 6:57:25 AM,94
11/14/2016 6:57:30 AM,97
11/14/2016 6:57:35 AM,100
11/14/2016 6:57:40 AM,99
11/14/2016 6:57:45 AM,101
11/14/2016 6:57:50 AM,102
11/14/2016 6:58:00 AM,98
11/14/2016 6:58:05 AM,93
11/14/2016 6:58:10 AM,92
11/14/2016 6:58:15 AM,94
11/14/2016 6:58:20 AM,90
11/14/2016 6:58:25 AM,88
11/14/2016 6:58:35 AM,86
11/14/2016 6:58:40 AM,84
11/14/2016 6:58:45 AM,87
11/14/2016 6:58:50 AM,89
11/14/2016 6:58:55 AM,88
11/14/2016 6:59:00 AM,91
11/14/2016 6:59:05 AM,94
11/14/2016 6:59:10 AM,96
11/14/2016 6:59:15 AM,99
11/14/2016 6:59:20 AM,98
11/14/2016 6:59:25 AM,94
11/14/2016 6:59:30 AM,96
11/14/2016 6:59:35 AM,98
11/14/2016 6:59:40 AM,100
11/14/2016 6:59:45 AM,102
11/14/2016 6:59:50 AM,101
11/14/2016 7:00:00 AM,100
11/14/2016 7:00:05 AM,102
11/14/2016 7:00:10 AM,97
11/14/2016 7:00:20 AM,100
11/14/2016 7:00:25 AM,102
11/14/2016 7:00:30 AM,103
11/14/2016 7:00:35 AM,104
11/14/2016 7:00:45 AM,105
11/14/2016 7:00:55 AM,104
11/14/2016 7:01:05 AM,103
11/14/2016 7:01:10 AM,104
11/14/2016 7:01:15 AM,101
11/14/2016 7:01:20 AM,96
11/14/2016 7:01:25 AM,99
11/14/2016 7:01:30 AM,100
11/14/2016 7:01:40 AM,99
11/14/2016 7:01:45 AM,99
11/14/2016 7:01:50 AM,100
11/14/2016 7:01:55 AM,101
11/14/2016 7:02:00 AM,103
11/14/2016 7:02:05 AM,104
11/14/2016 7:02:20 AM,104
11/14/2016 7:02:25 AM,105
11/14/2016 7:02:40 AM,104
11/14/2016 7:02:50 AM,103
11/14/2016 7:02:55 AM,104
11/14/2016 7:03:05 AM,105
11/14/2016 7:03:10 AM,108
11/14/2016 7:03:15 AM,111
11/14/2016 7:03:30 AM,111
11/14/2016 7:03:45 AM,111
11/14/2016 7:03:50 AM,110
11/14/2016 7:04:00 AM,109
11/14/2016 7:04:10 AM,109
11/14/2016 7:04:15 AM,111
11/14/2016 7:04:30 AM,111
11/14/2016 7:04:40 AM,109
11/14/2016 7:04:50 AM,108
11/14/2016 7:05:00 AM,107
11/14/2016 7:05:10 AM,103
11/14/2016 7:05:25 AM,103
11/14/2016 7:05:30 AM,102
11/14/2016 7:05:45 AM,102
11/14/2016 7:05:50 AM,101
11/14/2016 7:06:00 AM,100
11/14/2016 7:06:05 AM,101
11/14/2016 7:06:10 AM,106
11/14/2016 7:06:20 AM,107
11/14/2016 7:06:35 AM,107
11/14/2016 7:06:50 AM,105
11/14/2016 7:07:00 AM,103
11/14/2016 7:07:15 AM,103
11/14/2016 7:07:20 AM,103
11/14/2016 7:07:35 AM,100
11/14/2016 7:07:40 AM,101
11/14/2016 7:07:50 AM,102
11/14/2016 7:08:00 AM,98
11/14/2016 7:08:10 AM,98
11/14/2016 7:08:15 AM,98
11/14/2016 7:08:30 AM,98
11/14/2016 7:08:40 AM,97
11/14/2016 7:08:45 AM,95
11/14/2016 7:08:50 AM,94
11/14/2016 7:09:05 AM,94
11/14/2016 7:09:10 AM,92
11/14/2016 7:09:15 AM,91
11/14/2016 7:09:20 AM,87
11/14/2016 7:09:25 AM,85
11/14/2016 7:09:40 AM,86
11/14/2016 7:09:50 AM,84
11/14/2016 7:10:05 AM,84
11/14/2016 7:10:10 AM,83
11/14/2016 7:10:20 AM,81
11/14/2016 7:10:35 AM,82
11/14/2016 7:10:50 AM,82
11/14/2016 7:11:05 AM,82
11/14/2016 7:11:10 AM,79
11/14/2016 7:11:15 AM,80
11/14/2016 7:11:20 AM,82
11/14/2016 7:11:25 AM,83
11/14/2016 7:11:30 AM,84
11/14/2016 7:11:35 AM,88
11/14/2016 7:11:40 AM,92
11/14/2016 7:11:45 AM,93
11/14/2016 7:11:50 AM,92
11/14/2016 7:11:55 AM,88
11/14/2016 7:12:05 AM,86
11/14/2016 7:12:10 AM,89
11/14/2016 7:12:15 AM,91
11/14/2016 7:12:20 AM,93
11/14/2016 7:12:25 AM,95
11/14/2016 7:12:40 AM,95
11/14/2016 7:12:50 AM,96
11/14/2016 7:13:00 AM,92
11/14/2016 7:13:05 AM,94
11/14/2016 7:13:10 AM,95
11/14/2016 7:13:15 AM,96
11/14/2016 7:13:25 AM,99
11/14/2016 7:13:30 AM,101
11/14/2016 7:13:45 AM,99
11/14/2016 7:13:50 AM,95
11/14/2016 7:13:55 AM,92
11/14/2016 7:14:00 AM,94
11/14/2016 7:14:05 AM,97
11/14/2016 7:14:10 AM,98
11/14/2016 7:14:25 AM,101
11/14/2016 7:14:30 AM,103
11/14/2016 7:14:35 AM,102
11/14/2016 7:14:40 AM,104
11/14/2016 7:14:45 AM,105
11/14/2016 7:14:50 AM,109
11/14/2016 7:15:00 AM,108
11/14/2016 7:15:05 AM,105
11/14/2016 7:15:10 AM,106
11/14/2016 7:15:15 AM,107
11/14/2016 7:15:25 AM,106
11/14/2016 7:15:40 AM,101
11/14/2016 7:15:50 AM,103
11/14/2016 7:15:55 AM,100
11/14/2016 7:16:00 AM,98
11/14/2016 7:16:05 AM,94
11/14/2016 7:16:10 AM,90
11/14/2016 7:16:15 AM,89
11/14/2016 7:16:20 AM,88
11/14/2016 7:16:25 AM,82
11/14/2016 7:16:35 AM,77
11/14/2016 7:16:40 AM,76
11/14/2016 7:16:50 AM,77
11/14/2016 7:16:55 AM,79
