time [s/256],breathing_rate [rpm](/api/datatype/33/),minute_ventilation [mL/min](/api/datatype/36/),sleep_position [NA](/api/datatype/270/),activity [g](/api/datatype/49/),heart_rate [bpm](/api/datatype/19/),cadence [spm](/api/datatype/53/)
378657055601,17,6945.4399999999996,,0.01953125,66,0
378657055857,18,6945.4399999999996,,0.015625,66,0
378657056113,18,6945.4399999999996,,0.015625,67,0
378657056369,18,6945.4399999999996,,0.0,67,0
378657056625,18,7051.6799999999994,,0.0,68,0
378657056881,18,7051.6799999999994,,0.0,68,0
378657057137,18,7051.6799999999994,,0.0,66,0
378657057393,18,7051.6799999999994,,0.0,66,0
378657057649,18,6772.7999999999993,,0.0,65,0
378657057905,18,6772.7999999999993,,0.0859375,65,0
378657058161,18,6772.7999999999993,,0.203125,66,0
378657058417,18,6772.7999999999993,,0.1953125,67,0
378657058673,18,6772.7999999999993,,0.125,67,0
378657058929,18,6772.7999999999993,,0.15234375,67,0
378657059185,17,6281.4399999999996,,0.046875,67,0
378657059441,17,6281.4399999999996,,0.01953125,69,0
378657059697,16,6281.4399999999996,,0.015625,72,0
378657059953,16,5856.4799999999996,,0.0,73,0
378657060209,16,5856.4799999999996,,0.015625,76,0
378657060465,16,5856.4799999999996,,0.01953125,77,0
378657060721,16,6175.1999999999998,,0.0,78,0
378657060977,16,6175.1999999999998,,0.171875,80,0
378657061233,16,6175.1999999999998,,0.08984375,84,0
378657061489,16,6560.3199999999997,,0.01953125,86,0
378657061745,16,6560.3199999999997,,0.015625,88,0
378657062001,16,6560.3199999999997,,0.015625,87,0
378657062257,17,6560.3199999999997,,0.015625,86,0
378657062513,17,6560.3199999999997,,0.0390625,85,0
378657062769,17,6560.3199999999997,,0.0234375,83,0
378657063025,16,5710.3999999999996,,0.0234375,82,0
378657063281,15,5710.3999999999996,,0.01953125,81,0
378657063537,15,5710.3999999999996,,0.015625,81,0
378657063793,14,5936.1599999999999,,0.1015625,81,0
378657064049,15,5936.1599999999999,,0.19921875,81,0
378657064305,15,6852.4799999999996,,0.11328125,82,0
378657064561,15,6852.4799999999996,,0.13671875,82,0
378657064817,16,6852.4799999999996,,0.140625,83,0
378657065073,16,6852.4799999999996,,0.12890625,83,0
378657065329,16,7078.2399999999998,,0.15234375,84,0
378657065585,17,7078.2399999999998,,0.27734375,84,0
378657065841,18,7742.2399999999998,,0.22265625,84,0
378657066097,18,7742.2399999999998,,0.328125,84,0
378657066353,18,7954.7199999999993,,0.4453125,84,33
378657066609,19,8512.4799999999996,,0.484375,84,68
378657066865,21,10942.719999999999,,0.4375,84,104
378657067121,24,10942.719999999999,,0.3828125,84,127
378657067377,27,11885.599999999999,,0.3125,84,127
378657067633,30,11354.4,,0.18359375,84,115
378657067889,32,11354.4,,0.28515625,85,100
378657068145,33,15351.679999999998,,0.26953125,87,84
378657068401,36,17237.439999999999,,0.39453125,88,71
378657068657,39,17237.439999999999,,0.38671875,91,65
378657068913,41,19893.439999999999,,0.4609375,92,67
378657069169,43,20145.759999999998,,0.515625,95,80
378657069425,44,19973.119999999999,,0.578125,97,103
378657069681,46,22323.68,,0.58984375,99,120
378657069937,47,23120.48,,0.546875,100,123
378657070193,50,20676.959999999999,,0.546875,101,120
378657070449,52,21128.48,,0.51953125,103,116
378657070705,57,18087.360000000001,,0.5234375,103,114
378657070961,60,20344.959999999999,,0.51953125,103,114
378657071217,60,20849.599999999999,,0.546875,103,114
378657071473,59,20398.079999999998,,0.5390625,103,113
378657071729,60,20398.079999999998,,0.51953125,103,113
378657071985,62,20530.879999999997,,0.4921875,102,114
378657072241,63,19495.040000000001,,0.484375,102,114
378657072497,62,19720.799999999999,,0.5078125,102,114
378657072753,63,18047.52,,0.5078125,101,115
378657073009,65,17542.879999999997,,0.484375,101,115
378657073265,68,18631.84,,0.45703125,102,114
378657073521,71,17662.399999999998,,0.515625,102,114
378657073777,73,18007.68,,0.515625,102,114
378657074033,77,18339.68,,0.52734375,102,114
378657074289,80,20517.599999999999,,0.47265625,103,117
378657074545,79,21925.279999999999,,0.42578125,103,125
378657074801,78,19906.719999999998,,0.38671875,103,131
378657075057,78,22908.0,,0.41015625,103,132
378657075313,78,18406.079999999998,,0.453125,103,129
378657075569,75,19056.799999999999,,0.4375,102,121
378657075825,71,18246.719999999998,,0.4453125,102,116
378657076081,69,18313.119999999999,,0.4296875,102,115
378657076337,71,17104.639999999999,,0.453125,102,116
378657076593,73,20809.759999999998,,0.46875,102,116
378657076849,74,17330.399999999998,,0.45703125,102,116
378657077105,75,21765.919999999998,,0.4921875,103,116
378657077361,77,22097.919999999998,,0.49609375,103,114
378657077617,79,18618.559999999998,,0.4453125,103,112
378657077873,76,22974.399999999998,,0.41796875,103,111
378657078129,73,22974.399999999998,,0.38671875,103,110
378657078385,69,20650.399999999998,,0.4296875,102,110
378657078641,63,18100.639999999999,,0.45703125,102,110
378657078897,57,21301.119999999999,,0.4765625,102,111
378657079153,55,17423.360000000001,,0.33984375,101,112
378657079409,54,19441.919999999998,,0.26953125,101,113
378657079665,54,19441.919999999998,,0.26953125,101,109
378657079921,54,18180.32,,0.33203125,101,99
378657080177,52,18180.32,,0.3515625,100,89
378657080433,52,19003.68,,0.41796875,100,86
378657080689,51,17529.599999999999,,0.36328125,100,89
378657080945,51,15232.16,,0.32421875,100,97
378657081201,51,15205.599999999999,,0.3125,100,104
378657081457,51,15205.599999999999,,0.13671875,101,107
378657081713,51,15471.199999999999,,0.08203125,101,89
378657081969,48,15471.199999999999,,0.10546875,101,42
378657082225,45,15218.879999999999,,0.16796875,100,0
378657082481,41,15218.879999999999,,0.03515625,100,0
378657082737,39,14090.08,,0.02734375,100,0
378657082993,38,16148.48,,0.08984375,100,0
378657083249,38,16148.48,,0.13671875,99,0
378657083505,39,18499.040000000001,,0.125,99,0
378657083761,40,18366.239999999998,,0.0703125,98,0
378657084017,39,18366.239999999998,,0.01953125,97,0
378657084273,37,17928.0,,0.078125,96,0
378657084529,35,17928.0,,0.078125,96,0
378657084785,34,17649.119999999999,,0.02734375,95,0
378657085041,33,17649.119999999999,,0.015625,94,0
378657085297,33,17649.119999999999,,0.0,92,0
378657085553,33,15205.599999999999,,0.015625,91,0
378657085809,32,15205.599999999999,,0.015625,89,0
378657086065,31,15205.599999999999,,0.015625,88,0
378657086321,31,15205.599999999999,,0.015625,87,0
378657086577,31,14302.559999999999,,0.0625,87,0
378657086833,30,14302.559999999999,,0.12890625,86,0
378657087089,29,12735.519999999999,,0.046875,86,0
378657087345,28,12735.519999999999,,0.0703125,86,0
378657087601,27,13970.559999999999,,0.12109375,86,0
378657087857,27,15298.559999999999,,0.2109375,85,0
378657088113,26,15298.559999999999,,0.1484375,85,0
378657088369,26,15590.719999999999,,0.06640625,83,0
378657088625,27,15590.719999999999,,0.1328125,82,0
378657088881,27,14700.959999999999,,0.09375,82,0
378657089137,27,14700.959999999999,,0.109375,82,0
378657089393,27,16135.199999999999,,0.08984375,82,0
378657089649,28,16135.199999999999,,0.171875,82,0
378657089905,28,16135.199999999999,,0.265625,83,0
378657090161,28,23744.639999999999,,0.08203125,83,0
378657090417,29,23744.639999999999,,0.0390625,83,0
378657090673,29,23744.639999999999,,0.0625,82,0
378657090929,29,23744.639999999999,,0.2109375,82,0
378657091185,29,23744.639999999999,,0.13671875,83,0
378657091441,29,23744.639999999999,,0.203125,83,0
378657091697,29,23744.639999999999,,0.06640625,85,0
378657091953,27,23744.639999999999,,0.13671875,86,0
378657092209,23,23744.639999999999,,0.05859375,88,0
378657092465,19,23744.639999999999,,0.03125,89,0
378657092721,17,15896.16,,0.03515625,89,0
378657092977,18,15896.16,,0.0546875,89,0
378657093233,18,15896.16,,0.171875,88,0
378657093489,19,15179.039999999999,,0.1640625,88,0
378657093745,18,15179.039999999999,,0.0625,89,0
378657094001,18,14116.639999999999,,0.0859375,89,0
378657094257,18,14116.639999999999,,0.05859375,89,0
378657094513,17,13890.879999999999,,0.01953125,87,0
378657094769,17,13890.879999999999,,0.03125,86,0
378657095025,17,13890.879999999999,,0.015625,85,0
378657095281,17,13492.48,,0.0234375,84,0
378657095537,17,13492.48,,0.01953125,83,0
378657095793,17,13492.48,,0.0234375,83,0
378657096049,16,12390.24,,0.01953125,82,0
378657096305,16,12390.24,,0.015625,82,0
378657096561,16,12390.24,,0.015625,81,0
378657096817,16,8167.1999999999998,,0.015625,80,0
378657097073,16,8167.1999999999998,,0.0,79,0
378657097329,16,8167.1999999999998,,0.03125,79,0
378657097585,17,10544.32,,0.203125,79,0
378657097841,20,10703.68,,0.046875,79,0
378657098097,23,10703.68,,0.1640625,79,0
378657098353,24,11141.92,,0.0546875,80,0
378657098609,24,11141.92,,0.015625,80,0
378657098865,24,11141.92,,0.01953125,79,0
378657099121,23,10809.92,,0.0234375,79,0
378657099377,23,10809.92,,0.015625,79,0
378657099633,23,10809.92,,0.015625,79,0
378657099889,23,10809.92,,0.01953125,80,0
378657100145,23,10026.4,,0.02734375,81,0
378657100401,23,10026.4,,0.04296875,81,0
378657100657,22,10026.4,,0.03515625,82,0
378657100913,22,10026.4,,0.07421875,82,0
378657101169,22,9906.8799999999992,,0.05859375,82,0
378657101425,22,9906.8799999999992,,0.08984375,83,0
378657101681,22,9906.8799999999992,,0.25390625,85,0
378657101937,22,14063.519999999999,,0.28125,85,0
378657102193,21,14063.519999999999,,0.203125,85,0
378657102449,21,14063.519999999999,,0.05078125,87,0
378657102705,21,13691.679999999998,,0.03515625,87,0
378657102961,21,13691.679999999998,,0.046875,88,0
378657103217,20,13691.679999999998,,0.16015625,89,0
378657103473,20,12191.039999999999,,0.2109375,90,0
378657103729,20,12191.039999999999,,0.36328125,91,0
378657103985,19,11898.879999999999,,0.3828125,92,0
378657104241,19,11898.879999999999,,0.34375,93,36
378657104497,19,12456.639999999999,,0.3828125,93,80
378657104753,20,12456.639999999999,,0.43359375,92,109
378657105009,20,14900.16,,0.34765625,93,116
378657105265,21,14900.16,,0.3203125,93,113
378657105521,21,14900.16,,0.34375,93,109
378657105777,22,17542.879999999997,,0.375,92,107
378657106033,22,17542.879999999997,,0.40625,92,109
378657106289,23,14501.759999999998,,0.40625,92,111
378657106545,25,14501.759999999998,,0.421875,92,112
378657106801,26,14475.199999999999,,0.43359375,92,112
378657107057,26,14475.199999999999,,0.4140625,93,110
378657107313,26,15869.599999999999,,0.42578125,94,110
378657107569,27,15869.599999999999,,0.43359375,94,111
378657107825,28,15511.039999999999,,0.4296875,94,113
378657108081,28,15511.039999999999,,0.44921875,95,113
378657108337,28,15962.559999999999,,0.4453125,95,113
378657108593,28,15962.559999999999,,0.453125,95,112
378657108849,28,14647.84,,0.3984375,96,112
378657109105,28,14647.84,,0.40234375,96,113
378657109361,29,13970.559999999999,,0.39453125,97,115
378657109617,29,13970.559999999999,,0.3671875,97,115
378657109873,29,14382.24,,0.11328125,98,114
378657110129,29,14382.24,,0.01953125,98,108
378657110385,29,14382.24,,0.1171875,98,91
378657110641,29,14608.0,,0.1875,98,74
378657110897,29,14608.0,,0.20703125,98,65
378657111153,29,14608.0,,0.23046875,97,60
378657111409,29,12576.16,,0.109375,97,56
378657111665,28,12576.16,,0.12109375,96,44
378657111921,27,12576.16,,0.21875,96,0
378657112177,26,12576.16,,0.27734375,95,0
378657112433,26,11394.24,,0.34765625,95,37
378657112689,25,11394.24,,0.47265625,95,50
378657112945,24,11513.76,,0.4609375,95,70
378657113201,24,11513.76,,0.48046875,95,96
378657113457,23,11620.0,,0.48046875,95,114
378657113713,23,11620.0,,0.4921875,95,118
378657113969,23,11620.0,,0.46484375,96,117
378657114225,23,11434.08,,0.46484375,96,115
378657114481,23,11434.08,,0.41015625,96,113
378657114737,22,11434.08,,0.4453125,96,112
378657114993,22,10557.6,,0.4453125,95,111
378657115249,22,10557.6,,0.4609375,95,111
378657115505,22,11088.799999999999,,0.47265625,95,111
378657115761,21,11088.799999999999,,0.484375,95,112
378657116017,21,12629.279999999999,,0.4609375,96,113
378657116273,22,12629.279999999999,,0.46875,96,115
378657116529,22,12629.279999999999,,0.44921875,96,117
378657116785,23,13731.519999999999,,0.453125,97,117
378657117041,24,14408.799999999999,,0.37890625,98,117
378657117297,25,14408.799999999999,,0.375,99,115
378657117553,25,14408.799999999999,,0.375,100,114
378657117809,25,14727.519999999999,,0.36328125,100,112
378657118065,25,14727.519999999999,,0.3828125,100,111
378657118321,26,14993.119999999999,,0.37109375,100,112
378657118577,26,14993.119999999999,,0.3125,100,112
378657118833,26,15099.359999999999,,0.16796875,99,112
378657119089,26,15099.359999999999,,0.1796875,99,110
378657119345,27,15258.719999999999,,0.28515625,99,101
378657119601,27,15258.719999999999,,0.28515625,98,86
378657119857,28,15258.719999999999,,0.234375,98,72
378657120113,28,14953.279999999999,,0.203125,98,69
378657120369,27,14953.279999999999,,0.08984375,99,58
378657120625,27,15311.84,,0.05859375,99,0
378657120881,28,15311.84,,0.12890625,99,0
378657121137,28,14435.359999999999,,0.09765625,99,0
378657121393,27,14435.359999999999,,0.0625,99,0
378657121649,27,14236.16,,0.16015625,99,33
378657121905,27,14236.16,,0.08984375,97,0
378657122161,27,14063.519999999999,,0.06640625,97,0
378657122417,27,14063.519999999999,,0.1328125,95,0
378657122673,27,14196.32,,0.06640625,94,0
378657122929,27,14196.32,,0.0234375,93,0
378657123185,28,14196.32,,0.0390625,93,0
378657123441,27,13253.439999999999,,0.1328125,92,0
378657123697,27,13253.439999999999,,0.12109375,92,0
378657123953,27,12403.519999999999,,0.0390625,93,0
378657124209,27,12403.519999999999,,0.0234375,93,0
378657124465,27,12403.519999999999,,0.02734375,93,0
378657124721,27,12403.519999999999,,0.03125,94,0
378657124977,26,10663.84,,0.04296875,94,0
378657125233,25,10663.84,,0.01953125,94,0
378657125489,24,10663.84,,0.03125,94,0
378657125745,24,10531.039999999999,,0.04296875,93,0
378657126001,23,10531.039999999999,,0.046875,93,0
378657126257,23,10663.84,,0.0546875,92,0
378657126513,23,10663.84,,0.15234375,92,0
378657126769,23,10663.84,,0.140625,92,0
378657127025,23,11141.92,,0.12890625,91,0
378657127281,23,11141.92,,0.02734375,91,0
378657127537,23,10570.879999999999,,0.02734375,90,0
378657127793,23,10570.879999999999,,0.0234375,89,0
378657128049,23,10570.879999999999,,0.03125,89,0
378657128305,23,10092.799999999999,,0.06640625,90,0
378657128561,22,10092.799999999999,,0.02734375,90,0
378657128817,22,10199.039999999999,,0.0234375,90,0
378657129073,22,10199.039999999999,,0.0234375,90,0
378657129329,22,10199.039999999999,,0.01953125,90,0
378657129585,22,11527.039999999999,,0.03125,89,0
378657129841,22,11527.039999999999,,0.05078125,89,0
378657130097,23,11527.039999999999,,0.0546875,90,0
378657130353,23,11221.6,,0.06640625,91,0
378657130609,23,11221.6,,0.10546875,91,0
378657130865,23,11221.6,,0.078125,92,0
378657131121,23,11221.6,,0.05859375,94,0
378657131377,23,10079.519999999999,,0.03515625,94,0
378657131633,22,10079.519999999999,,0.0390625,95,0
378657131889,21,10079.519999999999,,0.03515625,95,0
378657132145,20,9163.1999999999989,,0.0390625,95,0
378657132401,20,9163.1999999999989,,0.03125,94,0
378657132657,20,9163.1999999999989,,0.04296875,92,0
378657132913,20,9136.6399999999994,,0.04296875,92,0
378657133169,20,9136.6399999999994,,0.0546875,91,0
378657133425,20,9136.6399999999994,,0.0390625,90,0
378657133681,20,9774.0799999999999,,0.078125,90,0
378657133937,20,9774.0799999999999,,0.17578125,89,0
378657134193,20,9774.0799999999999,,0.08203125,89,0
378657134449,20,9256.1599999999999,,0.140625,89,0
378657134705,20,9256.1599999999999,,0.18359375,89,0
378657134961,19,9256.1599999999999,,0.1796875,89,0
378657135217,19,9123.3599999999988,,0.171875,89,0
378657135473,19,9123.3599999999988,,0.12890625,88,0
378657135729,19,9123.3599999999988,,0.171875,88,0
378657135985,19,9508.4799999999996,,0.05859375,88,0
378657136241,20,10836.48,,0.0859375,88,0
378657136497,21,10836.48,,0.10546875,88,0
378657136753,22,10836.48,,0.15625,87,0
378657137009,22,11978.559999999999,,0.22265625,87,0
378657137265,22,11978.559999999999,,0.07421875,86,0
378657137521,22,13080.799999999999,,0.046875,85,0
378657137777,22,13080.799999999999,,0.0390625,85,0
378657138033,23,12881.599999999999,,0.06640625,85,0
378657138289,23,12881.599999999999,,0.04296875,86,0
378657138545,23,12881.599999999999,,0.05078125,86,0
378657138801,23,12881.599999999999,,0.08203125,88,0
378657139057,23,12881.599999999999,,0.26171875,89,0
378657139313,23,13532.32,,0.22265625,90,0
378657139569,22,13532.32,,0.1171875,90,0
378657139825,22,13532.32,,0.05859375,90,0
378657140081,21,13532.32,,0.0234375,89,0
378657140337,21,12748.799999999999,,0.10546875,87,0
378657140593,21,12748.799999999999,,0.17578125,86,0
378657140849,21,12748.799999999999,,0.1328125,85,0
378657141105,21,12748.799999999999,,0.06640625,84,0
378657141361,21,11354.4,,0.140625,83,0
378657141617,20,11354.4,,0.01953125,83,0
378657141873,20,11354.4,,0.015625,82,0
378657142129,20,11354.4,,0.015625,81,0
378657142385,20,11354.4,,0.0234375,80,0
378657142641,20,11354.4,,0.06640625,80,0
378657142897,19,9335.8400000000001,,0.171875,79,0
378657143153,18,9335.8400000000001,,0.21484375,79,0
378657143409,17,10225.6,,0.15625,79,0
378657143665,17,10225.6,,0.05078125,80,0
378657143921,17,10106.08,,0.01953125,81,0
378657144177,17,10106.08,,0.01953125,81,0
378657144433,17,10052.959999999999,,0.03515625,81,0
378657144689,17,10052.959999999999,,0.015625,81,0
378657144945,17,10052.959999999999,,0.01953125,81,0
378657145201,17,9362.3999999999996,,0.015625,80,0
378657145457,18,9362.3999999999996,,0.015625,79,0
378657145713,18,9362.3999999999996,,0.015625,79,0
378657145969,18,9362.3999999999996,,0.03125,79,0
378657146225,18,9110.0799999999999,,0.0234375,79,0
378657146481,18,9110.0799999999999,,0.015625,78,0
378657146737,18,9110.0799999999999,,0.015625,78,0
378657146993,18,9110.0799999999999,,0.015625,78,0
378657147249,18,8950.7199999999993,,0.02734375,78,0
378657147505,18,8950.7199999999993,,0.01953125,78,0
378657147761,19,9986.5599999999995,,0.015625,78,0
378657148017,20,9986.5599999999995,,0.0,78,0
378657148273,21,9986.5599999999995,,0.0,78,0
378657148529,21,9986.5599999999995,,0.015625,78,0
378657148785,21,9986.5599999999995,,0.015625,78,0
378657149041,21,7078.2399999999998,,0.015625,78,0
378657149297,20,7078.2399999999998,,0.015625,79,0
378657149553,19,7078.2399999999998,,0.015625,79,0
378657149809,19,6294.7199999999993,,0.01953125,79,0
378657150065,18,6294.7199999999993,,0.01953125,79,0
378657150321,18,6586.8800000000001,,0.0234375,78,0
378657150577,18,6586.8800000000001,,0.03515625,77,0
378657150833,18,6586.8800000000001,,0.0234375,77,0
378657151089,18,7157.9200000000001,,0.04296875,78,0
378657151345,18,7157.9200000000001,,0.02734375,78,0
378657151601,19,7675.8399999999992,,0.05078125,79,0
378657151857,19,7675.8399999999992,,0.0234375,80,0
378657152113,20,8273.4400000000005,,0.015625,81,0
378657152369,21,8273.4400000000005,,0.03125,81,0
378657152625,22,8273.4400000000005,,0.03125,81,0
378657152881,22,8207.0399999999991,,0.01953125,81,0
378657153137,22,8207.0399999999991,,0.0234375,82,0
378657153393,22,8698.3999999999996,,0.0390625,82,0
378657153649,24,9734.2399999999998,,0.04296875,84,0
378657153905,25,9734.2399999999998,,0.03515625,84,0
378657154161,26,9734.2399999999998,,0.03515625,85,0
378657154417,26,8977.2799999999988,,0.046875,85,0
378657154673,27,8512.4799999999996,,0.0546875,85,0
378657154929,28,8512.4799999999996,,0.0234375,85,0
378657155185,29,8512.4799999999996,,0.015625,85,0
378657155441,29,8512.4799999999996,,0.01953125,85,0
378657155697,29,7968.0,,0.03515625,86,0
378657155953,27,7968.0,,0.01953125,85,0
378657156209,26,7968.0,,0.01953125,85,0
378657156465,26,7636.0,,0.01953125,84,0
378657156721,25,7636.0,,0.015625,83,0
378657156977,24,7636.0,,0.01953125,83,0
378657157233,24,7636.0,,0.01953125,83,0
378657157489,24,7715.6799999999994,,0.01953125,82,0
378657157745,24,7715.6799999999994,,0.03125,82,0
378657158001,24,7715.6799999999994,,0.01953125,82,0
378657158257,23,7861.7599999999993,,0.015625,82,0
378657158513,23,7861.7599999999993,,0.015625,81,0
378657158769,22,7861.7599999999993,,0.015625,80,0
378657159025,22,6666.5599999999995,,0.0234375,80,0
378657159281,21,6666.5599999999995,,0.0234375,79,0
378657159537,20,6666.5599999999995,,0.015625,79,0
378657159793,20,6520.4799999999996,,0.015625,79,0
378657160049,20,6520.4799999999996,,0.03515625,79,0
378657160305,20,6520.4799999999996,,0.0234375,79,0
378657160561,19,6613.4399999999996,,0.02734375,79,0
378657160817,19,6613.4399999999996,,0.04296875,79,0
378657161073,18,6613.4399999999996,,0.07421875,79,0
378657161329,18,7516.4799999999996,,0.06640625,79,0
378657161585,18,7516.4799999999996,,0.0234375,79,0
378657161841,19,8127.3599999999997,,0.05859375,79,0
378657162097,20,8127.3599999999997,,0.0234375,79,0
378657162353,20,8127.3599999999997,,0.0234375,80,0
378657162609,20,7569.5999999999995,,0.015625,80,0
378657162865,20,7569.5999999999995,,0.015625,80,0
378657163121,20,7569.5999999999995,,0.015625,80,0
378657163377,20,7569.5999999999995,,0.015625,81,0
378657163633,20,6746.2399999999998,,0.01953125,81,0
378657163889,20,6746.2399999999998,,0.01953125,81,0
378657164145,20,6746.2399999999998,,0.01953125,81,0
378657164401,20,6573.5999999999995,,0.0234375,81,0
378657164657,20,6573.5999999999995,,0.04296875,81,0
378657164913,20,6573.5999999999995,,0.1171875,81,0
378657165169,20,7728.96,,0.015625,81,0
378657165425,20,7728.96,,0.0,81,0
378657165681,21,7914.8799999999992,,0.0,82,0
378657165937,21,7914.8799999999992,,0.015625,82,0
378657166193,21,7914.8799999999992,,0.015625,81,0
378657166449,21,7914.8799999999992,,0.02734375,81,0
378657166705,21,7091.5199999999995,,0.0390625,80,0
378657166961,20,7091.5199999999995,,0.0390625,80,0
378657167217,20,7091.5199999999995,,0.01953125,79,0
378657167473,20,6241.5999999999995,,0.02734375,79,0
378657167729,20,6241.5999999999995,,0.109375,79,0
378657167985,19,6241.5999999999995,,0.015625,80,0
378657168241,19,6454.0799999999999,,0.015625,80,0
378657168497,20,6454.0799999999999,,0.015625,80,0
378657168753,20,6454.0799999999999,,0.01953125,80,0
378657169009,20,7104.7999999999993,,0.05859375,80,0
378657169265,20,7104.7999999999993,,0.03515625,80,0
378657169521,20,7104.7999999999993,,0.015625,80,0
378657169777,20,7503.1999999999998,,0.015625,80,0
378657170033,20,7503.1999999999998,,0.0234375,80,0
378657170289,20,7503.1999999999998,,0.0234375,80,0
378657170545,20,6573.5999999999995,,0.02734375,81,0
378657170801,20,6573.5999999999995,,0.01953125,81,0
378657171057,20,6573.5999999999995,,0.015625,81,0
378657171313,19,6573.5999999999995,,0.015625,81,0
378657171569,19,5962.7199999999993,,0.015625,81,0
378657171825,19,5962.7199999999993,,0.02734375,80,0
378657172081,19,5962.7199999999993,,0.0234375,80,0
378657172337,18,6082.2399999999998,,0.02734375,81,0
378657172593,18,6082.2399999999998,,0.01953125,81,0
378657172849,18,6082.2399999999998,,0.01953125,81,0
378657173105,19,6374.3999999999996,,0.0234375,82,0
378657173361,19,6374.3999999999996,,0.01953125,82,0
378657173617,19,6374.3999999999996,,0.01953125,82,0
378657173873,19,6865.7599999999993,,0.015625,81,0
378657174129,19,6865.7599999999993,,0.0,81,0
378657174385,19,6865.7599999999993,,0.015625,80,0
378657174641,19,6905.5999999999995,,0.03515625,80,0
378657174897,19,6905.5999999999995,,0.01953125,80,0
378657175153,19,6905.5999999999995,,0.01953125,80,0
378657175409,19,7051.6799999999994,,0.03125,80,0
378657175665,19,7051.6799999999994,,0.078125,81,0
378657175921,19,7051.6799999999994,,0.015625,81,0
378657176177,19,7038.3999999999996,,0.0,80,0
378657176433,19,7038.3999999999996,,0.015625,79,0
378657176689,19,7038.3999999999996,,0.015625,79,0
378657176945,19,7038.3999999999996,,0.015625,79,0
378657177201,19,7463.3599999999997,,0.03515625,79,0
378657177457,19,7463.3599999999997,,0.0390625,80,0
378657177713,20,7582.8799999999992,,0.06640625,80,0
378657177969,20,7582.8799999999992,,0.0625,82,0
378657178225,20,8180.4799999999996,,0.21875,82,0
378657178481,20,8180.4799999999996,,0.2109375,83,0
378657178737,21,8180.4799999999996,,0.09765625,84,0
378657178993,21,8180.4799999999996,,0.08203125,85,0
378657179249,20,7144.6399999999994,,0.09765625,88,0
378657179505,20,7144.6399999999994,,0.14453125,89,0
378657179761,20,7144.6399999999994,,0.12890625,92,0
378657180017,19,7144.6399999999994,,0.15625,95,0
378657180273,19,7144.6399999999994,,0.140625,96,0
378657180529,19,7144.6399999999994,,0.05078125,98,0
378657180785,19,7064.96,,0.04296875,99,0
378657181041,18,7064.96,,0.0390625,99,0
378657181297,18,7064.96,,0.07421875,97,0
378657181553,18,7450.0799999999999,,0.05078125,97,0
378657181809,18,7450.0799999999999,,0.0703125,97,0
378657182065,17,7450.0799999999999,,0.05859375,97,0
378657182321,18,7715.6799999999994,,0.0390625,97,0
378657182577,18,7715.6799999999994,,0.05078125,97,0
378657182833,18,7715.6799999999994,,0.04296875,97,0
378657183089,18,7994.5599999999995,,0.0390625,96,0
378657183345,18,7994.5599999999995,,0.0859375,96,0
378657183601,18,7994.5599999999995,,0.078125,96,0
378657183857,18,7835.1999999999998,,0.078125,95,0
378657184113,18,7835.1999999999998,,0.0703125,95,0
378657184369,18,7596.1599999999999,,0.04296875,93,0
378657184625,18,7596.1599999999999,,0.046875,91,0
378657184881,18,7596.1599999999999,,0.05859375,91,0
378657185137,17,7596.1599999999999,,0.0859375,90,0
378657185393,18,8578.8799999999992,,0.05859375,90,0
378657185649,18,8578.8799999999992,,0.05078125,89,0
378657185905,18,8578.8799999999992,,0.05859375,89,0
378657186161,18,8565.6000000000004,,0.03125,89,0
378657186417,19,8565.6000000000004,,0.05078125,88,0
378657186673,19,8565.6000000000004,,0.05078125,88,0
378657186929,19,8565.6000000000004,,0.05078125,88,0
378657187185,19,8047.6799999999994,,0.03125,89,0
378657187441,19,8047.6799999999994,,0.03125,89,0
378657187697,19,8047.6799999999994,,0.1328125,90,0
378657187953,19,8047.6799999999994,,0.078125,90,0
378657188209,19,8764.7999999999993,,0.0234375,91,0
378657188465,19,8764.7999999999993,,0.0234375,91,0
378657188721,18,8764.7999999999993,,0.0234375,90,0
378657188977,18,8419.5200000000004,,0.0234375,90,0
378657189233,18,8419.5200000000004,,0.0234375,89,0
378657189489,18,8419.5200000000004,,0.05859375,89,0
378657189745,18,8419.5200000000004,,0.0234375,90,0
378657190001,18,8605.4399999999987,,0.0234375,90,0
378657190257,18,8605.4399999999987,,0.015625,90,0
378657190513,17,8605.4399999999987,,0.015625,90,0
378657190769,17,8698.3999999999996,,0.01953125,91,0
378657191025,17,8698.3999999999996,,0.0234375,91,0
378657191281,17,8698.3999999999996,,0.01953125,91,0
378657191537,17,8671.8400000000001,,0.01953125,91,0
378657191793,17,8671.8400000000001,,0.03125,91,0
378657192049,17,8671.8400000000001,,0.03515625,92,0
378657192305,17,9309.2799999999988,,0.01953125,92,0
378657192561,17,9309.2799999999988,,0.0234375,92,0
378657192817,17,9309.2799999999988,,0.0234375,92,0
378657193073,18,9309.2799999999988,,0.01953125,93,0
378657193329,17,9216.3199999999997,,0.03515625,93,0
378657193585,17,9216.3199999999997,,0.0703125,93,0
378657193841,17,9216.3199999999997,,0.03125,93,0
378657194097,17,9216.3199999999997,,0.01953125,93,0
378657194353,17,7755.5199999999995,,0.02734375,92,0
378657194609,17,7755.5199999999995,,0.04296875,91,0
378657194865,17,7755.5199999999995,,0.07421875,91,0
